Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
1027635,14.48,0.13,1268,0.00,0.00,15,6.72,7.00,5.68,-1.39,0.64,194
1027807,14.49,0.14,1244,0.00,0.00,15,7.07,9.50,5.65,-1.39,0.64,194
1027995,14.41,0.13,1242,0.00,0.00,15,7.07,9.50,5.55,-1.39,0.64,194
1028182,14.51,0.13,1232,0.00,0.00,15,7.07,10.00,5.33,-1.39,0.64,194
1028370,14.60,0.14,1230,0.00,0.00,15,7.07,9.50,5.65,-1.39,0.64,194
1028548,14.75,0.13,1234,0.00,0.00,15,7.07,7.00,5.52,-1.39,0.64,194
1028730,14.79,0.14,1221,0.00,0.00,15,7.07,8.00,5.62,-1.39,0.64,194
1028918,14.63,0.14,1233,0.00,0.00,15,7.07,6.50,5.65,-1.39,0.64,194
1029090,14.62,0.14,1226,0.00,0.00,15,7.07,8.00,5.72,-1.39,0.64,194
1029282,14.55,0.14,1230,0.00,0.00,15,7.07,7.50,5.65,-1.39,0.64,194
1029466,14.44,0.14,1211,0.00,0.00,15,7.07,8.50,5.74,-1.39,0.64,194
1029637,14.44,0.14,1229,0.00,0.00,15,7.07,7.00,5.85,-1.39,0.64,194
1029825,14.35,0.14,1233,0.00,0.00,15,7.07,6.50,5.81,-1.39,0.64,194
1029999,14.40,0.14,1232,0.00,0.00,15,7.07,6.50,5.78,-1.39,0.64,194
1030186,14.56,0.14,1222,0.00,0.00,15,7.07,8.00,5.72,-1.39,0.64,194
1030374,14.68,0.14,1225,0.00,0.00,15,7.07,7.50,5.78,-1.39,0.64,194
1030561,14.70,0.14,1234,0.00,0.00,15,7.07,5.00,5.74,-1.39,0.64,194
1030733,14.70,0.14,1228,0.00,0.00,15,10.59,10.50,5.78,-1.39,0.64,194
1030921,14.67,0.14,1252,0.00,0.00,15,10.59,8.00,5.78,-1.39,0.64,194
1031093,14.72,0.14,1248,0.00,0.00,15,10.59,9.50,5.72,-1.39,0.64,194
1031280,14.70,0.14,1242,0.00,0.00,15,10.59,11.00,5.72,-1.39,0.64,194
1031467,14.77,0.14,1216,0.00,0.00,15,10.59,12.00,5.78,-1.39,0.64,194
1031639,14.82,0.14,1221,0.00,0.00,15,10.59,11.50,5.81,-1.39,0.64,194
1031827,14.75,0.14,1219,0.00,0.00,15,10.59,11.50,5.74,-1.39,0.64,194
1032014,14.74,0.14,1250,0.00,0.00,15,10.59,8.50,5.78,-1.39,0.64,194
1032202,14.77,0.14,1258,0.00,0.00,15,10.23,9.50,5.74,-1.39,0.64,194
1032374,14.87,0.14,1251,0.00,0.00,15,10.23,9.50,5.72,-1.39,0.64,194
1032562,14.87,0.14,1271,0.00,0.00,15,10.23,8.00,5.72,-1.39,0.64,194
1032750,14.84,0.14,1266,0.00,0.00,15,10.59,9.00,5.72,-1.39,0.64,194
1032937,14.87,0.14,1265,0.00,0.00,15,10.23,10.50,5.74,-1.39,0.64,194
1033109,14.93,0.14,1279,0.00,0.00,15,10.23,8.50,5.68,-1.39,0.64,194
1033297,14.90,0.13,1274,0.00,0.00,15,10.23,8.00,5.65,-1.39,0.64,194
1033484,14.68,0.13,1272,0.00,0.00,15,10.23,8.50,5.72,-1.39,0.64,194
1033656,14.77,0.14,1262,0.00,0.00,15,10.23,9.00,5.68,-1.39,0.64,194
1033843,14.77,0.13,1266,0.00,0.00,15,10.23,8.50,5.68,-1.39,0.64,194
1034031,14.75,0.13,1279,0.00,0.00,15,10.23,8.00,5.59,-1.39,0.64,194
1034218,14.79,0.13,1261,0.00,0.00,15,10.23,10.50,5.59,-1.39,0.64,194
1034406,14.82,0.13,1255,0.00,0.00,15,10.23,11.50,5.52,-1.39,0.64,194
1034582,14.87,0.13,1258,0.00,0.00,15,10.23,10.50,5.55,-1.39,0.64,194
1034773,14.87,0.13,1270,0.00,0.00,15,10.23,10.00,5.46,-1.39,0.64,194
1034945,14.82,0.13,1260,0.00,0.00,15,10.23,11.50,5.49,-1.39,0.64,194
1035132,14.90,0.13,1255,0.00,0.00,15,10.23,11.00,5.46,-1.39,0.64,194
1035319,14.79,0.13,1266,0.00,0.00,15,10.23,9.50,5.46,-1.39,0.64,194
1035491,14.77,0.13,1264,0.00,0.00,15,10.59,9.50,5.40,-1.39,0.64,194
1035679,14.67,0.13,1266,0.00,0.00,15,10.59,10.50,5.40,-1.39,0.64,194
1035867,14.67,0.13,1254,0.00,0.00,15,10.59,11.00,5.36,-1.39,0.64,194
1036044,14.79,0.13,1250,0.00,0.00,15,10.23,10.50,5.33,-1.39,0.64,194
1036231,14.92,0.13,1249,0.00,0.00,15,10.59,10.50,5.33,-1.39,0.64,194
1036403,14.77,0.13,1248,0.00,0.00,15,10.59,11.50,5.40,-1.39,0.64,194
1036591,14.84,0.13,1250,0.00,0.00,15,10.59,10.00,5.30,-1.39,0.64,194
1036778,14.72,0.13,1255,0.00,0.00,15,10.59,9.50,5.27,-1.39,0.64,194
1036966,14.62,0.13,1252,0.00,0.00,15,10.59,9.50,5.27,-1.39,0.64,194
1037138,14.58,0.13,1238,0.00,0.00,15,10.59,11.00,5.33,-1.39,0.64,194
1037325,14.67,0.13,1240,0.00,0.00,15,10.59,11.50,5.33,-1.39,0.64,194
1037502,14.70,0.13,1236,0.00,0.00,15,10.59,11.00,5.21,-1.39,0.64,194
1037689,14.72,0.13,1220,0.00,0.00,15,10.59,12.00,5.27,-1.39,0.64,194
1037877,14.77,0.13,1228,0.00,0.00,15,10.59,11.50,5.21,-1.39,0.64,194
1038080,14.77,0.13,1219,0.00,0.00,15,10.59,11.50,5.21,-1.39,0.64,194
1038237,14.74,0.13,1225,0.00,0.00,15,10.59,11.50,5.27,-1.39,0.64,194
1038424,14.79,0.13,1224,0.00,0.00,15,10.59,11.50,5.23,-1.39,0.64,194
1038612,14.79,0.13,1218,0.00,0.00,15,10.59,11.00,5.23,-1.39,0.64,194
1038788,14.84,0.13,1221,0.00,0.00,15,10.59,10.50,5.27,-1.39,0.64,194
1038976,14.79,0.13,1223,0.00,0.00,15,10.59,10.50,5.23,-1.39,0.64,194
1039148,14.70,0.13,1214,0.00,0.00,15,10.59,10.50,5.36,-1.39,0.64,194
1039335,14.76,0.13,1230,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.64,194
1039523,14.79,0.13,1236,0.00,0.00,15,10.59,9.00,5.40,-1.39,0.64,194
1039710,14.74,0.13,1229,0.00,0.00,15,10.59,9.00,5.36,-1.39,0.64,194
1039882,14.70,0.13,1232,0.00,0.00,15,10.59,9.50,5.43,-1.39,0.64,194
1040069,14.60,0.13,1242,0.00,0.00,15,10.59,8.50,5.43,-1.39,0.64,194
1040257,14.69,0.13,1234,0.00,0.00,15,10.59,10.00,5.43,-1.39,0.64,194
1040444,14.49,0.13,1248,0.00,0.00,15,10.59,9.00,5.46,-1.39,0.64,194
1040616,14.58,0.13,1237,0.00,0.00,15,10.59,10.00,5.49,-1.39,0.64,194
1040804,14.77,0.13,1246,0.00,0.00,15,10.23,8.50,5.40,-1.39,0.64,194
1040976,14.70,0.13,1233,0.00,0.00,15,10.59,9.00,5.40,-1.39,0.64,196
1041163,14.68,0.13,1252,0.00,0.00,15,10.59,9.00,5.46,-1.39,0.64,196
1041351,14.77,0.13,1247,0.00,0.00,15,10.59,9.50,5.46,-1.39,0.64,196
1041538,14.81,0.13,1252,0.00,0.00,15,10.59,9.00,5.46,-1.39,0.64,196
1041725,14.74,0.13,1245,0.00,0.00,15,10.59,10.00,5.43,-1.39,0.64,196
1041913,14.65,0.13,1238,0.00,0.00,15,10.59,9.50,5.46,-1.39,0.64,196
1042085,14.74,0.13,1238,0.00,0.00,15,10.59,10.50,5.46,-1.39,0.64,196
1042272,14.67,0.13,1245,0.00,0.00,15,10.59,10.00,5.36,-1.39,0.64,196
1042460,14.65,0.13,1246,0.00,0.00,15,10.59,9.50,5.46,-1.39,0.64,196
1042632,14.74,0.13,1241,0.00,0.00,15,10.59,10.50,5.43,-1.39,0.64,196
1042819,14.74,0.13,1240,0.00,0.00,15,10.59,9.50,5.46,-1.39,0.64,196
1043007,14.70,0.13,1249,0.00,0.00,15,10.59,9.50,5.43,-1.39,0.64,196
1043179,14.58,0.13,1257,0.00,0.00,15,10.59,8.50,5.40,-1.39,0.64,196
1043366,14.67,0.13,1228,0.00,0.00,15,10.59,10.50,5.46,-1.39,0.64,196
1043543,14.70,0.13,1242,0.00,0.00,15,10.59,9.50,5.43,-1.39,0.64,196
1043730,14.72,0.13,1238,0.00,0.00,15,10.59,10.00,5.43,-1.39,0.64,196
1043917,14.63,0.13,1238,0.00,0.00,15,10.59,10.50,5.40,-1.39,0.64,196
1044089,14.72,0.13,1242,0.00,0.00,15,10.59,10.00,5.36,-1.39,0.64,196
1044277,14.60,0.13,1241,0.00,0.00,15,10.59,10.50,5.36,-1.39,0.64,196
1044464,14.77,0.13,1235,0.00,0.00,15,10.59,9.00,5.40,-1.39,0.64,196
1044636,14.92,0.13,1244,0.00,0.00,15,10.59,9.00,5.46,-1.39,0.64,196
1044824,14.90,0.13,1247,0.00,0.00,15,10.59,9.50,5.43,-1.39,0.64,196
1045011,14.84,0.13,1254,0.00,0.00,15,10.59,9.00,5.36,-1.39,0.64,196
1047864,14.84,0.13,1246,0.00,0.00,15,10.59,10.50,5.40,-1.39,0.64,198
1048051,14.90,0.13,1239,0.00,0.00,15,10.59,10.50,5.46,-1.39,0.64,198
1048223,14.90,0.13,1238,0.00,0.00,15,10.59,10.50,5.36,-1.39,0.64,198
1048411,14.79,0.13,1234,0.00,0.00,15,10.59,11.00,5.40,-1.39,0.64,198
1048598,14.77,0.13,1251,0.00,0.00,15,10.59,10.00,5.40,-1.39,0.64,198
1048769,14.79,0.13,1241,0.00,0.00,15,10.59,11.00,5.43,-1.39,0.64,198
1048957,14.81,0.13,1240,0.00,0.00,15,10.59,10.50,5.43,-1.39,0.64,198
1049145,14.74,0.13,1247,0.00,0.00,15,10.23,9.50,5.46,-1.39,0.64,198
1049317,14.57,0.13,1262,0.00,0.00,15,10.59,8.00,5.46,-1.39,0.64,198
1049506,14.48,0.13,1254,0.00,0.00,15,10.59,10.00,5.43,-1.39,0.64,198
1049693,14.45,0.13,1257,0.00,0.00,15,10.59,10.50,5.46,-1.39,0.64,198
1049868,14.55,0.13,1256,0.00,0.00,15,10.23,10.50,5.40,-1.39,0.64,198
1050056,14.65,0.13,1257,0.00,0.00,15,10.23,9.50,5.43,-1.39,0.64,198
1050243,14.67,0.13,1264,0.00,0.00,15,10.23,8.50,5.46,-1.39,0.64,198
1050415,14.74,0.13,1252,0.00,0.00,15,10.59,11.00,5.43,-1.39,0.64,198
1050607,14.74,0.15,1269,0.00,0.00,15,10.23,8.00,5.87,-1.39,0.68,198
1050779,14.69,0.15,1299,0.00,0.00,15,10.23,5.50,6.77,-1.39,0.68,198
1050971,14.47,0.15,1309,0.00,0.00,15,10.23,6.00,6.51,-1.39,0.68,198
1051143,13.85,0.16,1275,0.00,0.00,15,10.94,8.00,6.55,-1.39,0.68,198
1051335,14.12,0.17,1259,0.00,0.00,15,13.40,11.00,7.29,-1.39,0.70,198
1051523,14.46,0.18,1284,0.00,0.00,15,16.91,14.00,7.70,-1.39,0.72,198
1051695,14.46,0.19,1364,0.00,0.00,15,21.48,18.50,8.52,-1.39,0.74,198
1051882,14.10,0.18,1492,0.00,0.00,15,27.46,25.00,8.82,-1.39,0.74,198
1052070,13.93,0.17,1612,0.00,0.00,15,29.22,27.00,9.18,-1.39,0.74,198
1052241,14.60,0.16,1717,0.00,0.00,15,30.27,28.50,8.91,-1.39,0.68,198
1052429,14.60,0.11,1709,0.00,0.00,15,15.16,12.00,5.30,-1.39,0.64,198
1052616,14.53,0.11,1556,0.00,0.00,15,9.53,9.50,5.52,-1.39,0.64,198
1052788,14.19,0.12,1488,0.00,0.00,15,9.53,14.50,5.78,-1.39,0.64,198
1052976,14.60,0.11,1468,0.00,0.00,15,9.88,16.50,5.46,-1.39,0.64,198
1053163,14.79,0.11,1435,0.00,0.00,15,9.88,16.50,5.27,-1.39,0.64,198
1053351,14.74,0.11,1415,0.00,0.00,15,9.88,17.50,5.14,-1.39,0.64,198
1053523,14.77,0.11,1384,0.00,0.00,15,9.88,17.50,5.08,-1.39,0.64,198
1053710,14.87,0.11,1367,0.00,0.00,15,10.23,17.50,4.91,-1.39,0.64,198
1053887,14.97,0.11,1322,0.00,0.00,15,6.72,14.50,4.97,-1.39,0.64,198
1054074,15.13,0.11,1313,0.00,0.00,15,6.72,14.50,5.04,-1.39,0.64,199
1054247,15.30,0.11,1316,0.00,0.00,15,10.23,13.50,4.91,-1.39,0.64,199
1054435,15.24,0.11,1317,0.00,0.00,15,10.23,15.50,4.85,-1.39,0.64,199
1054622,14.87,0.11,1304,0.00,0.00,15,10.23,14.00,4.85,-1.39,0.64,199
1054809,14.77,0.11,1282,0.00,0.00,15,10.23,15.00,4.88,-1.39,0.64,199
1054981,14.82,0.11,1280,0.00,0.00,15,10.23,15.50,4.82,-1.39,0.64,199
1055169,14.82,0.12,1254,0.00,0.00,15,10.23,16.50,4.88,-1.39,0.64,199
1055356,14.79,0.11,1250,0.00,0.00,15,10.59,15.50,4.79,-1.39,0.64,199
1055528,14.69,0.11,1248,0.00,0.00,15,10.59,13.50,4.75,-1.39,0.64,199
1055716,14.56,0.12,1232,0.00,0.00,15,10.59,15.50,4.82,-1.39,0.64,199
1055903,14.64,0.12,1229,0.00,0.00,15,10.59,14.50,4.88,-1.39,0.64,199
1056075,14.56,0.12,1231,0.00,0.00,15,10.59,13.00,4.82,-1.39,0.64,199
1056263,14.46,0.12,1218,0.00,0.00,15,10.59,13.00,4.88,-1.39,0.64,199
1056450,14.51,0.12,1204,0.00,0.00,15,10.59,12.50,4.85,-1.39,0.64,199
1056622,14.48,0.12,1214,0.00,0.00,15,10.59,13.00,4.85,-1.39,0.64,199
1056809,14.46,0.13,1208,0.00,0.00,15,10.59,12.50,5.04,-1.08,0.64,199
1056997,14.35,0.13,1222,0.00,0.00,15,10.59,10.50,5.14,-1.39,0.64,199
1057169,14.42,0.13,1210,0.00,0.00,15,10.59,12.00,5.27,-1.39,0.64,199
1057356,14.42,0.13,1218,0.00,0.00,15,10.59,11.00,5.36,-1.39,0.64,199
1057544,14.44,0.14,1210,0.00,0.00,15,10.59,11.00,5.46,-1.39,0.64,199
1057716,14.44,0.14,1226,0.00,0.00,15,10.59,9.50,5.59,-1.39,0.66,199
1057903,14.48,0.15,1230,0.00,0.00,15,10.59,9.50,6.04,-1.39,0.66,199
1058089,14.56,0.15,1251,0.00,0.00,15,10.23,8.00,6.15,-1.39,0.68,199
1058261,14.44,0.15,1255,0.00,0.00,15,10.59,7.50,6.18,-1.39,0.68,199
1058450,14.39,0.15,1254,0.00,0.00,15,10.59,8.50,6.26,-1.39,0.68,199
1058637,14.58,0.15,1239,0.00,0.00,15,10.59,10.50,6.29,-1.39,0.68,199
1058825,14.58,0.17,1230,0.00,0.00,15,11.99,9.00,6.73,-1.39,0.70,199
1058998,14.58,0.17,1292,0.00,0.00,15,14.45,11.50,7.50,-1.39,0.70,199
1059185,14.20,0.17,1337,0.00,0.00,15,18.32,15.00,7.74,-1.39,0.72,199
1059357,14.10,0.16,1434,0.00,0.00,15,22.19,19.50,7.98,-1.39,0.72,199
1059545,14.34,0.16,1507,0.00,0.00,15,27.11,24.00,8.23,-1.39,0.72,199
1059732,14.55,0.16,1568,0.00,0.00,15,27.81,26.00,8.31,-1.39,0.72,199
1059904,14.51,0.16,1596,0.00,0.00,15,28.16,26.50,8.36,-1.39,0.72,199
1060095,14.68,0.16,1616,0.00,0.00,15,28.16,27.00,8.39,-1.39,0.72,199
1060282,14.65,0.16,1616,0.00,0.00,15,28.52,27.00,8.52,-1.39,0.72,199
1060454,14.43,0.16,1596,0.00,0.00,15,28.16,26.50,8.64,-1.39,0.72,199
1060643,14.01,0.16,1577,0.00,0.00,15,27.81,26.50,8.47,-1.39,0.72,201
1060830,13.94,0.16,1552,0.00,0.00,15,27.46,26.00,8.60,-1.39,0.72,201
1061002,14.56,0.17,1538,0.00,0.00,15,27.11,26.00,8.95,-1.39,0.72,201
1061189,14.60,0.17,1527,0.00,0.00,15,27.11,25.50,8.52,-1.39,0.72,201
1061377,14.44,0.17,1524,0.00,0.00,15,27.11,26.00,8.78,-1.39,0.74,201
1061549,14.39,0.16,1530,0.00,0.00,15,26.76,25.50,8.03,-1.39,0.66,201
1061736,14.10,0.13,1533,0.00,0.00,15,13.05,17.50,6.33,-1.39,0.64,201
1061924,14.37,0.13,1544,0.00,0.00,15,6.72,6.00,6.48,-1.39,0.64,201
1062096,14.46,0.13,1506,0.00,0.00,15,7.07,9.50,6.59,-1.39,0.64,201
1062283,14.72,0.13,1496,0.00,0.00,15,6.72,7.50,6.51,-1.39,0.64,201
1062470,14.74,0.13,1494,0.00,0.00,15,7.07,9.50,6.37,-1.39,0.64,201
1062642,14.76,0.12,1476,0.00,0.00,15,7.07,10.50,5.72,-1.39,0.64,201
1062830,14.81,0.12,1446,0.00,0.00,15,7.07,12.50,5.55,-1.39,0.64,201
1063017,14.74,0.12,1413,0.00,0.00,15,7.07,14.00,5.65,-1.39,0.64,201
1063189,14.69,0.12,1393,0.00,0.00,15,7.07,13.00,5.59,-1.39,0.64,201
1063381,14.72,0.12,1388,0.00,0.00,15,7.07,13.00,5.65,-1.39,0.64,201
1063568,14.63,0.13,1381,0.00,0.00,15,7.07,12.00,5.85,-1.39,0.66,201
1063740,14.67,0.13,1370,0.00,0.00,15,7.07,11.50,5.98,-1.39,0.66,201
1063943,14.74,0.13,1377,0.00,0.00,15,7.07,9.00,5.81,-1.39,0.64,201
1064115,14.65,0.12,1365,0.00,0.00,15,7.07,8.00,5.59,-1.39,0.64,201
1064303,14.53,0.13,1350,0.00,0.00,15,7.07,12.00,5.65,-1.39,0.64,201
1064475,14.67,0.13,1338,0.00,0.00,15,7.42,11.00,5.59,-1.39,0.64,201
1064662,14.82,0.12,1324,0.00,0.00,15,7.42,11.50,5.49,-1.39,0.64,201
1064850,14.94,0.12,1300,0.00,0.00,15,7.42,11.50,5.27,-1.39,0.64,201
1065037,14.87,0.12,1277,0.00,0.00,15,7.42,13.50,5.21,-1.39,0.64,201
1065214,15.05,0.13,1275,0.00,0.00,15,7.42,13.50,5.33,-1.39,0.64,201
1065401,15.42,0.12,1290,0.00,0.00,15,7.42,9.50,5.23,-1.39,0.64,201
1065573,15.33,0.12,1259,0.00,0.00,15,7.42,11.50,5.21,-1.39,0.64,201
1065765,15.06,0.12,1254,0.00,0.00,15,7.42,11.00,5.21,-1.39,0.64,201
1065953,14.92,0.13,1244,0.00,0.00,15,7.42,10.50,5.21,-1.39,0.64,201
1066125,14.70,0.13,1234,0.00,0.00,15,7.42,11.50,5.23,-1.39,0.64,201
1066312,14.48,0.13,1205,0.00,0.00,15,7.42,13.00,5.33,-1.39,0.64,201
1066499,14.30,0.13,1224,0.00,0.00,15,10.59,13.00,5.21,-1.39,0.64,201
1066671,14.08,0.13,1242,0.00,0.00,15,10.59,11.50,5.23,-1.39,0.64,201
1066859,14.09,0.13,1226,0.00,0.00,15,10.59,12.50,5.33,-1.39,0.64,201
1067046,14.62,0.13,1224,0.00,0.00,15,10.59,12.50,5.36,-1.39,0.64,203
1067234,14.82,0.13,1229,0.00,0.00,15,10.59,10.50,5.33,-1.39,0.64,203
1067406,14.79,0.13,1235,0.00,0.00,15,10.59,10.00,5.33,-1.39,0.64,203
1067593,14.82,0.13,1233,0.00,0.00,15,10.59,11.00,5.36,-1.39,0.64,203
1067781,14.73,0.13,1236,0.00,0.00,15,10.59,10.50,5.33,-1.39,0.64,203
1067953,14.81,0.13,1230,0.00,0.00,15,10.59,10.50,5.33,-1.39,0.64,203
1068140,14.68,0.13,1218,0.00,0.00,15,10.59,11.50,5.27,-1.39,0.64,203
1068327,14.72,0.13,1208,0.00,0.00,15,10.59,13.00,5.27,-1.39,0.64,203
1068500,14.68,0.13,1211,0.00,0.00,15,10.59,11.50,5.23,-1.39,0.64,203
1068688,14.58,0.13,1217,0.00,0.00,15,10.59,10.50,5.21,-1.39,0.64,203
1068875,14.65,0.13,1227,0.00,0.00,15,10.94,9.50,5.14,-1.39,0.64,203
1069063,14.72,0.13,1210,0.00,0.00,15,10.59,11.50,5.23,-1.08,0.64,203
1069235,14.82,0.13,1212,0.00,0.00,15,10.59,10.50,5.14,-1.39,0.64,203
1069422,14.75,0.13,1216,0.00,0.00,15,10.94,11.50,5.17,-1.39,0.64,203
1069609,14.74,0.13,1204,0.00,0.00,15,10.94,11.50,5.10,-1.39,0.64,203
1069781,14.72,0.13,1206,0.00,0.00,15,10.59,11.00,5.27,-1.39,0.64,203
1069970,14.76,0.13,1208,0.00,0.00,15,10.94,11.00,5.36,-1.39,0.64,203
1070158,14.59,0.13,1222,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.64,203
1070330,14.42,0.13,1227,0.00,0.00,15,10.59,9.50,5.27,-1.39,0.64,203
1070521,14.49,0.13,1208,0.00,0.00,15,10.59,11.50,5.36,-1.39,0.64,203
1070692,14.70,0.13,1210,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.64,203
1070880,14.73,0.13,1217,0.00,0.00,15,10.59,10.50,5.40,-1.39,0.64,203
1071067,14.74,0.13,1210,0.00,0.00,15,10.59,10.00,5.43,-1.39,0.64,203
1071255,14.65,0.13,1228,0.00,0.00,15,10.59,9.50,5.40,-1.39,0.64,203
1071442,14.49,0.13,1226,0.00,0.00,15,10.59,9.50,5.43,-1.39,0.64,203
1071614,14.42,0.13,1229,0.00,0.00,15,10.59,9.50,5.59,-1.39,0.64,203
1071802,14.46,0.14,1233,0.00,0.00,15,10.59,9.50,5.52,-1.39,0.64,203
1071989,14.49,0.14,1232,0.00,0.00,15,10.59,9.50,5.55,-1.39,0.64,203
1072177,14.56,0.13,1243,0.00,0.00,15,10.59,9.50,5.52,-1.39,0.64,203
1072348,14.76,0.13,1236,0.00,0.00,15,10.59,9.50,5.52,-1.39,0.64,203
1072536,14.72,0.13,1246,0.00,0.00,15,10.59,8.50,5.46,-1.39,0.64,203
1072723,14.67,0.13,1234,0.00,0.00,15,10.59,10.00,5.49,-1.39,0.64,203
1072911,14.79,0.13,1235,0.00,0.00,15,10.59,10.50,5.46,-1.39,0.64,203
1073083,14.84,0.13,1246,0.00,0.00,15,10.59,10.50,5.43,-1.39,0.64,203
1073270,14.74,0.13,1229,0.00,0.00,15,10.59,10.50,5.46,-1.39,0.64,203
1073442,14.82,0.13,1222,0.00,0.00,15,10.59,11.50,5.40,-1.39,0.64,203
1073630,14.79,0.13,1216,0.00,0.00,15,10.59,11.50,5.43,-1.39,0.64,203
1073817,14.79,0.13,1226,0.00,0.00,15,10.59,10.00,5.40,-1.39,0.64,203
1074005,14.72,0.13,1227,0.00,0.00,15,10.59,10.50,5.36,-1.39,0.64,203
1074177,14.70,0.13,1214,0.00,0.00,15,10.59,11.50,5.43,-1.39,0.64,203
1074364,14.75,0.13,1226,0.00,0.00,15,10.59,10.50,5.40,-1.39,0.64,203
1074551,14.77,0.13,1227,0.00,0.00,15,10.59,10.50,5.43,-1.39,0.64,203
1074739,14.67,0.13,1214,0.00,0.00,15,10.59,9.00,5.33,-1.39,0.64,203
1074911,14.79,0.13,1219,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.64,205
1075098,14.82,0.13,1230,0.00,0.00,15,10.59,9.50,5.40,-1.39,0.64,205
1075270,14.82,0.13,1232,0.00,0.00,15,10.59,9.50,5.40,-1.39,0.64,205
1075458,14.79,0.13,1218,0.00,0.00,15,10.59,9.50,5.36,-1.39,0.64,205
1075645,14.81,0.13,1219,0.00,0.00,15,10.59,10.00,5.36,-1.39,0.64,205
1075833,14.70,0.13,1232,0.00,0.00,15,10.59,10.00,5.40,-1.39,0.64,205
1076005,14.70,0.13,1230,0.00,0.00,15,10.59,10.00,5.40,-1.39,0.64,205
1076192,14.85,0.13,1233,0.00,0.00,15,10.59,9.50,5.40,-1.39,0.64,205
1076379,14.85,0.13,1246,0.00,0.00,15,10.59,9.50,5.27,-1.39,0.64,205
1076567,14.92,0.13,1240,0.00,0.00,15,10.59,10.00,5.36,-1.39,0.64,205
1076739,14.97,0.13,1238,0.00,0.00,15,10.59,8.00,5.40,-1.39,0.64,205
1076926,15.11,0.15,1244,0.00,0.00,15,10.59,9.50,6.01,-1.39,0.68,205
1077098,14.95,0.17,1273,0.00,0.00,15,11.64,9.00,6.88,-1.39,0.68,205
1077286,14.67,0.18,1295,0.00,0.00,15,14.80,11.00,7.57,-1.39,0.70,205
1077473,13.79,0.19,1332,0.00,0.00,15,18.67,14.00,8.14,-1.39,0.72,205
1077645,13.58,0.19,1380,0.00,0.00,15,23.24,19.00,8.91,-1.39,0.74,205
1077833,13.42,0.20,1456,0.00,0.00,15,27.11,25.00,9.61,-1.39,0.76,205
1078020,13.64,0.21,1532,0.00,0.00,15,28.52,26.50,10.59,-1.39,0.78,205
1078207,14.10,0.22,1602,0.00,0.00,15,29.92,27.00,11.88,-1.39,0.80,205
1078380,14.30,0.23,1682,0.00,0.00,15,32.03,29.00,12.48,-1.39,0.82,205
1078570,14.39,0.24,1740,0.00,0.00,15,33.44,30.50,13.78,-1.39,0.82,205
1078742,14.08,0.24,1765,0.00,0.00,15,33.44,31.50,13.78,-1.39,0.84,205
1078930,14.17,0.26,1732,0.00,0.00,15,32.73,31.00,14.28,-1.39,0.84,205
1079117,13.92,0.27,1650,0.00,0.00,15,30.62,29.50,14.79,-1.39,0.84,205
1079289,13.75,0.29,1589,0.00,0.00,15,30.62,28.50,14.73,-1.39,0.84,205
1079476,13.87,0.31,1471,0.00,0.00,15,30.27,28.50,14.86,-1.39,0.84,205
1079664,13.03,0.31,1389,0.00,0.00,15,29.92,28.00,14.60,-1.39,0.84,205
1079836,13.44,0.31,1372,0.00,0.00,15,29.92,27.50,14.09,-1.39,0.84,205
1080023,13.85,0.32,1355,0.00,0.00,15,29.57,27.50,14.47,-1.39,0.84,205
1080211,14.49,0.31,1362,0.00,0.00,15,29.92,27.50,14.73,-1.39,0.86,205
1080384,13.89,0.30,1464,0.00,0.00,15,30.98,29.00,15.12,-1.39,0.86,205
1080571,14.30,0.29,1592,0.00,0.00,15,31.33,29.50,15.33,-1.39,0.86,205
1080759,14.52,0.28,1738,0.00,0.00,15,33.44,30.50,15.55,-1.39,0.86,205
1080946,14.34,0.26,1820,0.00,0.00,15,35.55,32.00,16.22,-1.39,0.86,205
1081118,13.85,0.25,1903,0.00,0.00,15,37.66,35.00,16.22,-1.39,0.86,205
1081305,14.11,0.25,1991,0.00,0.00,15,39.77,37.00,16.74,-1.70,0.88,205
1081508,14.25,0.27,2112,0.00,0.00,15,41.52,38.00,18.33,-1.70,0.90,205
1081665,14.12,0.28,2216,0.00,0.00,15,42.58,40.00,18.36,-2.01,0.96,205
1081852,13.85,0.29,2306,0.00,0.00,15,44.34,42.00,22.41,-2.01,0.98,205
1082040,14.20,0.30,2392,0.00,0.00,15,44.69,42.50,24.13,-1.70,0.98,205
1082212,14.25,0.30,2537,0.00,0.00,15,44.34,42.50,25.10,-2.32,1.00,205
1082399,14.25,0.30,2678,0.00,0.00,15,43.98,42.50,26.73,-2.63,1.00,205
1082586,14.06,0.29,2804,0.00,0.00,15,43.98,42.00,26.83,-2.94,1.00,205
