Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
37896,0.00,0.00,13.90,7,0.33,1371,57.2,20.2,0.00,0.00,12.30,16,11.29,16.00,73,5.66,-9.13,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
37991,0.00,0.00,14.01,7,0.33,1377,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,73,5.66,-9.11,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
38087,0.00,0.00,13.90,7,0.33,1357,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
38183,0.00,0.00,14.01,7,0.34,1363,57.1,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.66,-9.11,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
38279,0.00,0.00,14.01,7,0.34,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,16.00,73,5.66,-9.09,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
38375,0.00,0.00,14.13,7,0.34,1338,57.1,20.2,0.00,0.00,12.30,16,11.29,17.00,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
38471,0.00,0.00,14.13,7,0.34,1338,57.1,20.2,0.00,0.00,12.30,16,11.29,16.50,73,5.66,-9.07,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
38567,0.00,0.00,14.01,7,0.34,1336,57.1,20.2,0.00,0.00,12.30,16,10.94,16.50,73,5.66,-9.07,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
38662,0.00,0.00,14.01,7,0.35,1316,57.2,20.2,0.00,0.00,12.30,16,10.94,18.00,73,5.66,-9.01,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
38758,0.00,0.00,14.01,7,0.35,1327,57.2,20.2,0.00,0.00,12.21,16,10.94,15.50,73,5.66,-8.99,7.73,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
38855,0.00,0.00,13.90,7,0.36,1325,57.2,20.2,0.00,0.00,12.30,16,11.29,16.00,73,5.80,-8.91,7.81,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
38950,0.00,0.00,14.01,7,0.36,1337,57.1,20.2,0.00,0.00,12.21,16,10.94,15.00,73,5.80,-8.89,7.90,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
39047,0.00,0.00,14.01,7,0.36,1333,57.1,20.2,0.00,0.00,12.21,16,10.94,15.00,73,5.95,-8.84,7.94,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
39143,0.00,0.00,14.13,7,0.36,1348,57.2,20.2,0.00,0.00,12.21,16,11.29,14.50,73,5.95,-8.80,8.14,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
39239,0.00,0.00,14.24,7,0.36,1352,57.2,20.2,0.00,0.00,12.21,16,11.29,13.00,73,5.95,-8.76,8.14,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
39334,0.00,0.00,14.24,7,0.36,1336,57.1,20.2,0.00,0.00,12.21,16,11.29,13.00,73,5.95,-8.72,8.23,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
39430,0.00,0.00,14.24,7,0.36,1349,57.1,20.2,0.00,0.00,12.21,16,11.29,13.50,73,5.95,-8.70,8.27,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
39526,0.00,0.00,14.36,7,0.37,1352,57.1,20.1,0.00,0.00,12.21,16,11.29,13.00,73,6.09,-8.68,8.36,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
39622,0.00,0.00,14.36,7,0.37,1339,57.1,20.1,0.00,0.00,12.21,16,11.29,15.00,73,6.09,-8.64,8.39,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
39719,0.00,0.00,14.47,7,0.37,1358,57.1,20.1,0.00,0.00,12.21,16,11.29,13.00,73,6.09,-8.60,8.44,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
39814,0.00,0.00,14.36,7,0.37,1353,57.1,20.2,0.00,0.00,12.21,16,11.29,13.50,73,6.09,-8.59,8.39,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
39910,0.00,0.00,14.36,7,0.38,1346,57.1,20.2,0.00,0.00,12.21,16,11.29,13.00,73,6.09,-8.59,8.44,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
40006,0.00,0.00,14.36,7,0.38,1359,57.1,20.1,0.00,0.00,12.21,16,11.29,13.00,73,6.24,-8.53,8.52,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
40102,0.00,0.00,14.24,7,0.38,1346,57.1,20.1,0.00,0.00,12.21,16,11.29,14.50,73,6.24,-8.53,8.56,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
40198,0.00,0.00,14.47,7,0.38,1362,57.1,20.1,0.00,0.00,12.21,16,11.29,13.00,73,6.24,-8.51,8.56,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
40294,0.00,0.00,14.47,7,0.38,1355,57.1,20.2,0.00,0.00,12.21,16,11.29,13.50,73,6.24,-8.49,8.52,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
40390,0.00,0.00,14.47,7,0.38,1349,57.2,20.2,0.00,0.00,12.21,16,10.94,14.00,73,6.24,-8.47,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
40486,0.00,0.00,14.59,7,0.39,1342,57.2,20.2,0.00,0.00,12.21,16,11.29,15.00,73,6.24,-8.43,8.69,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
40582,0.00,0.00,14.47,7,0.39,1341,57.1,20.2,0.00,0.00,12.21,16,11.29,15.00,73,6.24,-8.39,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
40679,0.00,0.00,14.59,7,0.39,1352,57.1,20.2,0.00,0.00,12.21,16,11.29,14.00,73,6.38,-8.35,8.82,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
40774,0.00,0.00,14.70,7,0.39,1336,57.1,20.2,0.00,0.00,12.21,16,11.29,14.50,73,6.38,-8.33,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
40870,0.00,0.00,14.70,7,0.40,1330,57.1,20.1,0.00,0.00,12.21,16,11.29,15.50,73,6.38,-8.30,8.91,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
40966,0.00,0.00,14.81,7,0.41,1334,57.2,20.2,0.00,0.00,12.21,16,11.29,14.50,73,6.53,-8.24,9.09,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
41061,0.00,0.00,14.70,7,0.41,1316,57.2,20.2,0.00,0.00,12.21,16,10.94,16.50,73,6.53,-8.20,9.05,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
41157,0.00,0.00,14.81,7,0.41,1346,57.1,20.2,0.00,0.00,12.21,16,11.29,14.50,73,6.53,-8.10,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
41254,0.00,0.00,14.81,7,0.41,1359,57.1,20.2,0.00,0.00,12.21,16,11.29,12.00,73,6.67,-8.06,9.22,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
41349,0.00,0.00,14.81,7,0.40,1358,57.1,20.1,0.00,0.00,12.21,16,11.29,12.50,73,6.67,-8.08,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
41445,0.00,0.00,14.81,7,0.41,1378,57.1,20.1,0.00,0.00,12.21,16,11.29,11.00,73,6.53,-8.10,9.13,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
41541,0.00,0.00,14.70,7,0.40,1365,57.1,20.1,0.00,0.00,12.21,16,11.29,12.50,73,6.53,-8.10,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
41636,0.00,0.00,14.70,7,0.41,1367,57.1,20.2,0.00,0.00,12.21,16,11.29,12.50,73,6.53,-8.10,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
41732,0.00,0.00,14.81,7,0.40,1372,57.1,20.2,0.00,0.00,12.21,16,11.29,12.00,73,6.67,-8.04,9.36,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
41828,0.00,0.00,14.81,7,0.41,1348,57.2,20.2,0.00,0.00,12.21,16,11.29,12.00,73,6.67,-8.06,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
41924,0.00,0.00,14.81,7,0.40,1364,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,73,6.67,-8.04,9.36,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
42020,0.00,0.00,14.81,7,0.40,1394,57.1,20.2,0.00,0.00,12.30,16,11.29,11.50,73,6.67,-8.06,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
42116,0.00,0.00,14.81,7,0.41,1344,57.1,20.1,0.00,0.00,12.21,16,11.29,16.50,73,6.53,-8.10,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
42212,0.00,0.00,14.93,7,0.40,1384,57.1,20.1,0.00,0.00,12.30,16,11.29,13.00,73,6.53,-8.10,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
42307,0.00,0.00,14.81,7,0.40,1390,57.1,20.1,0.00,0.00,12.30,16,11.29,11.50,73,6.53,-8.10,9.13,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
42403,0.00,0.00,14.93,7,0.39,1401,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,6.53,-8.10,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
42500,0.00,0.00,14.93,8,0.40,1387,57.1,20.2,0.00,0.00,12.30,16,11.29,12.50,73,6.53,-8.14,9.22,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
42595,0.00,0.00,14.81,8,0.39,1386,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,6.53,-8.14,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
42692,0.78,0.00,14.81,8,0.39,1414,57.1,20.1,0.00,0.00,12.30,16,11.29,10.00,73,6.53,-8.16,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
42787,0.78,0.00,14.70,8,0.39,1406,57.1,20.2,0.00,0.00,12.30,16,11.29,11.50,73,6.53,-8.18,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
42883,0.78,0.00,14.70,8,0.40,1403,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,6.53,-8.20,9.27,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
42979,0.78,0.00,14.47,8,0.39,1405,57.1,20.2,0.00,0.00,12.30,16,11.29,12.00,73,6.53,-8.20,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
43075,0.00,0.00,14.47,8,0.38,1424,57.2,20.2,0.00,0.00,12.30,16,11.64,11.00,73,6.53,-8.24,9.18,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
43171,0.00,0.00,14.01,8,0.38,1425,57.2,20.2,0.00,0.00,12.30,16,11.64,11.00,73,6.38,-8.26,9.09,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
43267,0.00,0.00,14.01,8,0.37,1438,57.1,20.2,0.00,0.00,12.30,16,11.64,11.50,73,6.38,-8.31,9.13,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
43363,0.78,0.00,14.36,8,0.38,1438,57.2,20.2,0.00,0.00,12.30,16,11.64,10.50,73,6.38,-8.37,9.00,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
43459,1.56,0.00,14.24,8,0.37,1455,57.1,20.2,0.00,0.00,12.30,16,11.64,11.50,73,6.24,-8.39,9.00,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
43555,0.78,0.00,14.01,8,0.37,1460,57.1,20.2,0.00,0.00,12.30,16,11.64,9.50,73,6.24,-8.43,9.09,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
43651,0.78,0.00,14.24,8,0.36,1488,57.1,20.2,0.00,0.00,12.30,16,11.64,7.50,73,6.24,-8.51,8.82,1.66,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
43746,0.00,0.00,14.01,8,0.35,1488,57.1,20.1,0.00,0.00,12.49,16,11.64,8.00,73,6.09,-8.60,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
43842,0.00,0.00,13.78,8,0.35,1489,57.1,20.1,0.00,0.00,12.30,16,11.64,9.00,73,5.95,-8.62,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
43939,0.00,0.00,13.67,8,0.34,1500,57.1,20.1,0.00,0.00,12.49,16,11.99,9.00,73,5.95,-8.70,8.78,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
44034,-0.78,0.00,13.78,8,0.34,1510,57.1,20.1,0.00,0.00,12.49,16,11.99,9.00,73,5.95,-8.76,8.56,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
44130,-1.56,0.00,13.67,8,0.34,1522,57.1,20.2,0.00,0.00,12.49,16,11.99,8.50,73,5.95,-8.82,8.60,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
44227,-2.34,0.00,13.44,8,0.34,1504,57.1,20.2,0.00,0.00,12.49,16,11.99,11.00,73,5.80,-8.88,8.73,1.64,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
44322,-1.56,0.00,13.44,8,0.34,1516,57.1,20.2,0.00,0.00,12.49,16,14.10,13.00,73,5.80,-8.93,8.47,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
44418,-2.34,0.00,13.67,8,0.32,1516,57.2,20.2,0.00,0.00,12.49,16,14.10,13.00,73,5.66,-8.97,8.47,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
44514,-2.34,0.00,13.67,8,0.32,1546,57.2,20.2,0.00,0.00,12.49,16,14.10,11.00,73,5.66,-9.09,8.23,1.62,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
44610,-3.91,0.00,13.32,8,0.32,1540,57.2,20.2,0.00,0.00,12.49,16,14.10,12.50,73,5.51,-9.18,8.23,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
44706,-3.91,0.00,13.32,8,0.32,1548,57.2,20.2,0.00,0.00,12.49,16,14.10,13.00,73,5.37,-9.28,8.14,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
44802,-4.69,0.00,13.21,8,0.31,1551,57.2,20.2,0.00,0.00,12.49,16,14.10,13.50,73,5.37,-9.34,8.11,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
44898,-5.47,0.00,13.32,8,0.31,1540,57.1,20.2,0.00,0.00,12.49,16,14.10,14.00,73,5.37,-9.38,7.98,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
44994,-6.25,0.00,13.21,8,0.31,1539,57.1,20.2,0.00,0.00,12.49,16,14.10,15.00,73,5.37,-9.38,8.06,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
45090,-6.25,0.00,13.21,8,0.30,1548,57.2,20.2,0.00,0.00,12.49,16,14.10,15.50,73,5.22,-9.44,7.81,1.60,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
45186,-7.03,0.00,13.32,8,0.31,1532,57.2,20.2,0.00,0.00,12.49,16,14.10,16.50,73,5.22,-9.48,7.81,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
45282,-7.03,0.00,13.32,8,0.30,1521,57.1,20.2,0.00,0.00,12.49,16,14.10,17.50,73,5.22,-9.48,7.73,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
45378,-7.81,0.00,13.21,8,0.30,1516,57.1,20.2,0.00,0.00,12.49,16,14.10,17.50,73,5.22,-9.48,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
45474,-7.81,0.00,13.32,8,0.31,1472,57.1,20.2,0.00,0.00,12.49,16,14.10,22.50,73,5.22,-9.48,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
45570,-8.59,0.00,13.32,8,0.31,1478,57.1,20.1,0.00,0.00,12.49,16,14.10,20.50,73,5.37,-9.40,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
45665,-8.59,0.00,13.55,8,0.31,1465,57.1,20.2,0.00,0.00,12.30,16,14.10,21.50,73,5.37,-9.38,7.48,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.60
45762,-8.59,0.00,13.32,8,0.30,1462,57.2,20.2,0.00,0.00,12.49,16,14.10,21.00,73,5.37,-9.38,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.80
45857,-8.59,0.00,13.55,8,0.30,1480,57.2,20.2,0.00,0.00,12.49,16,14.10,19.00,73,5.22,-9.44,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
45953,-9.38,0.00,13.55,8,0.29,1466,57.1,20.2,0.00,0.00,12.49,16,14.10,19.00,73,5.22,-9.48,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.70
46049,-9.38,0.00,13.78,8,0.30,1467,57.1,20.2,0.00,0.00,12.49,16,14.10,19.50,73,5.22,-9.48,7.24,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,13.80
46145,-8.59,0.00,14.01,8,0.29,1466,57.1,20.2,0.00,0.00,12.49,16,14.10,20.00,73,5.22,-9.53,7.17,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
46240,-8.59,0.00,14.13,8,0.29,1464,57.1,20.1,0.00,0.00,12.49,16,14.10,19.00,73,5.22,-9.53,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
46337,-7.81,0.00,14.13,8,0.30,1448,57.2,20.2,0.00,0.00,12.30,16,14.10,19.50,73,5.08,-9.55,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
46433,-7.81,0.00,14.24,8,0.29,1434,57.2,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.08,-9.57,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
46529,-7.81,0.00,14.24,8,0.29,1442,57.1,20.2,0.00,0.00,12.30,16,14.10,20.00,73,5.08,-9.57,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
46624,-7.81,0.00,14.13,8,0.30,1419,57.2,20.2,0.00,0.00,12.30,16,14.10,21.50,73,5.08,-9.57,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
46720,-7.81,0.00,14.24,8,0.30,1408,57.1,20.2,0.00,0.00,12.30,16,14.10,22.50,73,5.08,-9.55,7.02,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
46816,-8.59,0.00,14.13,8,0.30,1414,57.1,20.2,0.00,0.00,12.30,16,14.10,20.50,73,5.22,-9.53,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
46912,-7.81,0.00,14.24,8,0.30,1404,57.2,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.22,-9.53,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
47008,-7.03,0.00,14.24,8,0.30,1388,57.2,20.2,0.00,0.00,12.30,16,14.10,22.50,73,5.22,-9.53,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
47104,-7.03,0.00,14.36,8,0.30,1398,57.2,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.22,-9.53,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
47200,-7.03,0.00,14.24,8,0.30,1392,57.2,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.22,-9.53,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
47296,-7.03,0.00,14.24,8,0.30,1370,57.2,20.2,0.00,0.00,12.30,16,14.10,22.50,73,5.08,-9.55,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
47392,-7.03,0.00,14.47,8,0.30,1377,57.1,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.22,-9.51,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
47487,-6.25,0.00,14.47,8,0.30,1382,57.1,20.2,0.00,0.00,12.30,16,14.10,20.00,73,5.22,-9.53,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
47584,-6.25,0.00,14.59,8,0.30,1376,57.1,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.22,-9.51,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
47679,-6.25,0.00,14.70,8,0.30,1367,57.1,20.1,0.00,0.00,12.30,16,14.10,20.50,73,5.22,-9.49,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
47775,-5.47,0.00,14.70,8,0.30,1362,57.1,20.1,0.00,0.00,12.30,16,14.10,19.00,73,5.22,-9.49,6.91,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
47871,-5.47,0.00,14.81,8,0.30,1371,57.1,20.1,0.00,0.00,12.30,16,14.10,19.00,73,5.22,-9.48,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
47967,-5.47,0.00,14.59,8,0.30,1364,57.1,20.1,0.00,0.00,12.30,16,14.10,19.50,73,5.22,-9.48,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
48063,-5.47,0.00,14.59,8,0.30,1356,57.1,20.1,0.00,0.00,12.30,16,14.10,20.00,73,5.22,-9.48,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
48159,-4.69,0.00,14.70,8,0.30,1367,57.1,20.1,0.00,0.00,12.30,16,14.10,18.50,73,5.22,-9.48,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
48255,-4.69,0.00,14.70,8,0.31,1349,57.1,20.2,0.00,0.00,12.30,16,14.10,20.00,73,5.22,-9.48,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.70
48351,-4.69,0.00,14.70,8,0.31,1338,57.1,20.2,0.00,0.00,12.30,16,14.10,21.00,73,5.22,-9.48,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
48447,-3.91,0.00,14.81,8,0.31,1357,57.1,20.2,0.00,0.00,12.30,16,14.10,18.50,73,5.22,-9.44,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
48542,-3.91,0.00,14.70,8,0.31,1360,57.1,20.1,0.00,0.00,12.30,16,14.10,17.50,73,5.22,-9.42,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
48638,-3.91,0.00,14.81,8,0.31,1341,57.1,20.1,0.00,0.00,12.30,16,14.10,18.50,73,5.37,-9.40,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
48734,-3.91,0.00,14.70,8,0.31,1358,57.1,20.1,0.00,0.00,12.30,16,14.10,17.50,73,5.37,-9.38,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
48830,-3.12,0.00,14.81,8,0.31,1355,57.2,20.2,0.00,0.00,12.30,16,14.10,19.00,73,5.37,-9.36,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
48926,-3.12,0.00,14.81,8,0.32,1353,57.2,20.2,0.00,0.00,12.30,16,14.10,17.50,73,5.37,-9.36,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
49022,-3.12,0.00,14.81,8,0.31,1349,57.2,20.2,0.00,0.00,12.30,16,14.10,18.00,73,5.37,-9.36,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.90
49118,-2.34,0.00,14.93,8,0.32,1360,57.2,20.2,0.00,0.00,12.30,16,14.10,16.50,73,5.37,-9.34,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49213,-2.34,0.00,14.81,8,0.31,1348,57.1,20.2,0.00,0.00,12.30,16,14.10,17.50,73,5.37,-9.34,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49309,-2.34,0.00,14.93,8,0.32,1334,57.1,20.2,0.00,0.00,12.30,16,14.10,19.00,73,5.37,-9.34,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49406,-1.56,0.00,14.93,8,0.32,1358,57.1,20.2,0.00,0.00,12.30,16,14.10,16.50,73,5.37,-9.28,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
49501,-1.56,0.00,14.93,8,0.32,1344,57.1,20.1,0.00,0.00,12.30,16,14.10,17.50,73,5.37,-9.28,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49599,-1.56,0.00,14.81,8,0.32,1329,57.1,20.1,0.00,0.00,12.30,16,14.10,19.00,73,5.37,-9.24,7.24,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49694,-0.78,0.00,14.93,8,0.32,1357,57.1,20.1,0.00,0.00,12.30,16,14.10,16.50,73,5.51,-9.24,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49790,-0.78,0.00,14.81,8,0.32,1350,57.1,20.1,0.00,0.00,12.30,16,14.10,17.00,73,5.51,-9.20,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49885,-0.78,0.00,14.93,8,0.33,1362,57.1,20.2,0.00,0.00,12.30,16,14.10,16.00,73,5.51,-9.22,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
49982,0.00,0.00,14.93,8,0.32,1359,57.1,20.2,0.00,0.00,12.30,16,14.10,15.50,73,5.51,-9.20,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.20
50078,0.00,0.00,14.81,8,0.32,1362,57.1,20.2,0.00,0.00,12.30,16,14.10,17.50,73,5.51,-9.22,7.32,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.10
50173,0.00,0.00,14.81,8,0.32,1368,57.1,20.1,0.00,0.00,12.30,16,14.10,15.50,73,5.51,-9.20,7.28,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
50269,0.00,0.00,14.70,8,0.33,1349,57.1,20.1,0.00,0.00,12.30,16,14.10,17.00,73,5.51,-9.20,7.40,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
50366,0.78,0.00,14.81,8,0.33,1350,57.1,20.1,0.00,0.00,12.30,16,14.10,17.50,73,5.51,-9.18,7.45,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.80
50461,0.78,0.00,14.81,8,0.33,1374,57.1,20.1,0.00,0.00,12.30,16,14.10,17.00,73,5.51,-9.17,7.45,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,15.00
