Time,Air/Fuel Correction #1 (%),Battery Voltage (V),Engine Load (g/cyl),Air/Fuel Learning #1 (%),Advance Multiplier,Vehicle Speed (KPH),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Knock Correction (B BTDC),Engine Speed (RPM),Ignition Timing (B BTDC),Throttle Opening Angle (%),Coolant Temperature (B C),Air/Fuel Sensor #1 (AFR),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Fuel Injector #1 Pulse Width (%),
1658281, 123.8, 1, -0.78, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 789, 10, 0, 14.59, 0, 0, 0, 1.35, 0.24, -9.43,
1658515, 123.8, 1, -0.78, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 792, 9.5, 0, 14.59, 0, 0, 0, 1.35, 0.24, -9.43,
1658749, 123.8, 1, -0.78, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 786, 10, 0, 14.59, 0, 0, 0, 1.34, 0.24, -9.43,
1658984, 123.8, 1, -0.78, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 782, 10.5, 0, 14.59, 0, 0, 0, 1.33, 0.25, -9.43,
1659203, 123.8, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 786, 10, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1659437, 123.8, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 785, 10.5, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1659672, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 794, 9.5, 0, 14.81, 0, 0, 0, 1.36, 0.24, -9.43,
1659906, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 796, 9.5, 0, 14.81, 0, 0, 0, 1.36, 0.24, -9.43,
1660140, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 799, 9, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1660359, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 790, 10, 0, 14.7, 0, 0, 0, 1.35, 0.24, -9.43,
1660594, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 808, 8, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1660828, 125.6, 1, -1.56, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 788, 10.5, 0, 14.47, 0, 0, 0, 1.35, 0.24, -9.43,
1661062, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 784, 10.5, 0, 14.59, 0, 0, 0, 1.34, 0.25, -9.43,
1661297, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 794, 9.5, 0, 14.59, 0, 0, 0, 1.35, 0.24, -9.43,
1661531, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 787, 10, 0, 14.7, 0, 0, 0, 1.34, 0.24, -9.43,
1661750, 125.6, 1, -1.56, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 797, 8.5, 0, 14.47, 0, 0, 0, 1.36, 0.24, -9.43,
1661984, 125.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 784, 10.5, 0, 14.59, 0, 0, 0, 1.34, 0.25, -9.43,
1662219, 125.6, 1, -1.56, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 793, 9.5, 0, 14.59, 0, 0, 0, 1.35, 0.24, -9.43,
1662453, 125.6, 1, -0.78, 0, 0, 1.22, 0, -4.69, 4.933, 16, 3.21, 0, 792, 9.5, 0, 14.7, 0, 0, 0, 1.35, 0.24, -9.43,
1662688, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 786, 10, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1662906, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 792, 9.5, 0, 14.81, 0, 0, 0, 1.35, 0.24, -9.43,
1663141, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 788, 10, 0, 14.81, 0, 0, 0, 1.35, 0.24, -9.43,
1663375, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 798, 9, 0, 14.81, 0, 0, 0, 1.36, 0.24, -9.43,
1663610, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 784, 10.5, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1663844, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 786, 10, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1664063, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 793, 9.5, 0, 14.7, 0, 0, 0, 1.35, 0.24, -9.43,
1664297, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 779, 10.5, 0, 14.59, 0, 0, 0, 1.33, 0.25, -9.43,
1664532, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 795, 9, 0, 14.59, 0, 1, 0, 1.36, 0.24, -9.43,
1664766, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 785, 10, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1665000, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 788, 9.5, 0, 14.81, 0, 0, 0, 1.34, 0.25, -9.43,
1665235, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 790, 9.5, 0, 14.59, 0, 0, 0, 1.35, 0.25, -9.43,
1665454, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 795, 9.5, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1665688, 127.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 784, 10.5, 0, 14.7, 0, 0, 0, 1.34, 0.25, -9.43,
1665923, 129.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.21, 0, 805, 8, 0, 14.81, 0, 0, 0, 1.37, 0.24, -9.43,
1666157, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 794, 9.5, 0, 14.7, 0, 0, 0, 1.35, 0.25, -9.43,
1666391, 129.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 815, 8, 0, 14.7, 0, 0, 0, 1.39, 0.24, -9.43,
1666610, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 797, 9.5, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1666845, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 805, 8.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1667079, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 802, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1667313, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 811, 8, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1667548, 129.2, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1667782, 129.2, 1, -1.56, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 800, 9.5, 0, 14.47, 0, 0, 0, 1.36, 0.24, -9.43,
1668001, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 791, 10.5, 0, 14.7, 0, 0, 0, 1.35, 0.24, -9.43,
1668235, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 800, 10, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1668470, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 806, 9, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1668704, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 796, 10, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1668939, 129.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 809, 8.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1669173, 131, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 797, 10, 0, 14.81, 0, 0, 0, 1.36, 0.24, -9.43,
1669392, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 805, 9.5, 0, 14.81, 0, 0, 0, 1.37, 0.24, -9.43,
1669626, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 798, 10, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1669861, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 798, 9.5, 0, 14.81, 0, 0, 0, 1.36, 0.24, -9.43,
1670095, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 811, 8, 0, 14.81, 0, 0, 0, 1.38, 0.24, -9.43,
1670330, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 799, 9.5, 0, 14.59, 0, 0, 0, 1.36, 0.24, -9.43,
1670548, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 808, 8.5, 0, 14.59, 0, 0, 0, 1.38, 0.24, -9.43,
1670783, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 805, 9.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1671017, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 802, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1671251, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 802, 9.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1671486, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 803, 9.5, 0, 14.47, 0, 0, 0, 1.37, 0.24, -9.43,
1671705, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 802, 9.5, 0, 14.47, 0, 0, 0, 1.37, 0.24, -9.43,
1671939, 131, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 806, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1672174, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 808, 9, 0, 14.81, 0, 0, 0, 1.38, 0.24, -9.43,
1672408, 131, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 790, 11, 0, 14.81, 0, 0, 0, 1.35, 0.25, -9.43,
1672642, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 809, 9, 0, 14.81, 0, 0, 0, 1.38, 0.24, -9.43,
1672877, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 801, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1673095, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 813, 8, 0, 14.7, 0, 0, 0, 1.39, 0.24, -9.43,
1673330, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 795, 10.5, 0, 14.59, 0, 0, 0, 1.36, 0.25, -9.43,
1673565, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 806, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1673799, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 814, 8.5, 0, 14.7, 0, 0, 0, 1.39, 0.24, -9.43,
1674033, 132.8, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 786, 11.5, 0, 14.36, 0, 0, 0, 1.34, 0.25, -9.43,
1674252, 132.8, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 819, 8, 0, 14.47, 0, 0, 0, 1.4, 0.24, -9.43,
1674486, 132.8, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 796, 10.5, 0, 14.47, 0, 0, 0, 1.36, 0.24, -9.43,
1674721, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 812, 8.5, 0, 14.59, 0, 0, 0, 1.39, 0.24, -9.43,
1674955, 132.8, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 800, 10, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1675190, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 796, 9.5, 0, 14.7, 0, 0, 0, 1.36, 0.25, -9.43,
1675424, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 794, 10.5, 0, 14.7, 0, 0, 0, 1.35, 0.25, -9.43,
1675643, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1675877, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 806, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1676112, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 791, 10.5, 0, 14.7, 0, 0, 0, 1.35, 0.25, -9.43,
1676346, 132.8, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 808, 8.5, 0, 14.81, 0, 0, 0, 1.38, 0.24, -9.43,
1676581, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 801, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1676800, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1677034, 134.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 813, 8, 0, 14.59, 0, 0, 0, 1.39, 0.24, -9.43,
1677268, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 805, 9.5, 0, 14.81, 0, 0, 0, 1.37, 0.24, -9.43,
1677503, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 808, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1677737, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 797, 10.5, 0, 14.59, 0, 0, 0, 1.36, 0.24, -9.43,
1677971, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 810, 9, 0, 14.59, 0, 0, 0, 1.38, 0.24, -9.43,
1678190, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 809, 9, 0, 14.7, 0, 1, 0, 1.38, 0.24, -9.43,
1678425, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 813, 8.5, 0, 14.7, 0, 0, 0, 1.39, 0.24, -9.43,
1678659, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 798, 11, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1678894, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 799, 9, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1679128, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 789, 11, 0, 14.7, 0, 0, 0, 1.35, 0.25, -9.43,
1679362, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 796, 10, 0, 14.7, 0, 1, 0, 1.36, 0.24, -9.43,
1679581, 134.6, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 800, 9.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1679816, 134.6, 1, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 798, 10, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1680050, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 797, 10, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1680284, 134.6, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 805, 9.5, 0, 14.7, 0, 1, 0, 1.37, 0.24, -9.43,
1680519, 136.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1680737, 136.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 802, 9.5, 0, 14.47, 0, 0, 0, 1.37, 0.24, -9.43,
1680972, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 798, 10, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1681206, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 798, 10, 0, 14.7, 0, 0, 0, 1.36, 0.24, -9.43,
1681441, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 802, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.25, -9.43,
1681675, 136.4, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 809, 9, 0, 14.59, 0, 0, 0, 1.38, 0.24, -9.43,
1681910, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1682128, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1682363, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 9.5, 0, 14.81, 0, 0, 0, 1.37, 0.24, -9.43,
1682597, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 800, 10, 0, 14.7, 0, 0, 0, 1.37, 0.25, -9.43,
1682832, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 810, 9, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1683066, 136.4, 1, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 807, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1683300, 136.4, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 813, 9, 0, 14.59, 0, 0, 0, 1.39, 0.24, -9.43,
1683519, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 808, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1683754, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.23, 0, 808, 9.5, 0, 14.7, 0, 0, 0, 1.38, 0.24, -9.43,
1683988, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 820, 8, 0, 14.7, 0, 0, 0, 1.4, 0.24, -9.43,
1684222, 136.4, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 801, 10.5, 0, 14.47, 0, 0, 0, 1.37, 0.24, -9.43,
1684457, 136.4, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.23, 0, 817, 8.5, 0, 14.47, 0, 0, 0, 1.39, 0.24, -9.43,
1684676, 136.4, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 804, 10.5, 0, 14.59, 0, 0, 0, 1.37, 0.24, -9.43,
1684910, 138.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 806, 9.5, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1685144, 138.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 802, 10, 0, 14.7, 0, 0, 0, 1.37, 0.24, -9.43,
1685379, 138.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 806, 9.5, 0, 14.59, 0, 0, 0, 1.38, 0.24, -9.43,
1685613, 138.2, 1, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.25, 0, 817, 8.5, 0, 14.7, 0, 0, 0, 1.39, 0.24, -9.43,
1685848, 138.2, 1, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.28, 0, 797, 10.5, 0, 14.59, 0, 0, 0, 1.36, 0.25, -9.43,
1686067, 138.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 818, 8, 0, 14.7, 0, 0, 0, 1.4, 0.24, -9.43,
1686301, 138.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.28, 0, 795, 10.5, 0, 14.59, 0, 0, 0, 1.36, 0.25, -9.43,
1686535, 138.2, 1, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.25, 0, 810, 9, 0, 14.81, 0, 0, 0, 1.56, 0.24, -9.43,
1686770, 138.2, 1, 0, 0, 0, 1.24, 0, -4.69, 5.078, 16, 3.36, 0, 763, 14, 0, 14.81, 0, 0, 0, 1.46, 0.26, -9.29,
1687004, 138.2, 0, 0, 0, 0, 1.26, 0, -4.69, 5.078, 16, 3.31, 0, 764, 12.5, 0, 14.7, 0, 0, 0, 1.47, 0.26, -9.29,
1687223, 138.2, 0, -0.78, 0, 0, 1.26, 0, -4.69, 5.078, 16, 3.25, 0, 760, 13, 0, 14.47, 0, 0, 0, 1.46, 0.26, -9.29,
1687458, 138.2, 0, -0.78, 0, 0, 1.26, 0, -4.69, 5.224, 16, 3.56, 0, 744, 14, 0, 14.47, 0, 0, 0, 1.59, 0.29, -9.14,
1687692, 138.2, 0, -1.56, 0, 0, 1.28, 0, -4.69, 5.514, 16, 3.65, 0, 749, 12.5, 0, 14.24, 0, 0, 0, 1.6, 0.29, -8.85,
1687926, 138.2, 0, -1.56, 0, 0, 1.28, 0, -4.69, 5.514, 16, 3.65, 0, 786, 8, 0, 14.36, 0, 0, 0, 1.51, 0.28, -8.85,
1688161, 138.2, 0, -2.34, 0, 0, 1.34, 0, -4.69, 5.804, 16, 4.46, 0, 791, 8, 0.39, 14.13, 0, 0, 0, 1.86, 0.34, -8.56,
1688395, 138.2, 0, -3.12, 0, 0, 1.4, 0, -4.69, 5.949, 16, 4.79, 0, 838, 9, 1.57, 14.01, 0, 0, 0, 1.97, 0.34, -8.42,
1688614, 138.2, 0, -3.91, 0, 0, 1.44, 0, -4.69, 6.529, 16, 5.33, 0, 843, 11.5, 1.96, 13.9, 0, 0, 0, 1.98, 0.38, -7.84,
1688848, 138.2, 0, -4.69, 0, 0, 1.6, 0, -4.69, 7.255, 16, 7.57, 0, 962, 18, 3.92, 13.78, 0, 0, 0, 2.87, 0.47, -7.11,
1689084, 138.2, 0, -7.03, 0, 0, 1.62, 0, -4.69, 7.69, 16, 8.23, 0, 1222, 21, 3.92, 13.32, 0, 0, 0, 2.87, 0.4, -6.67,
1689316, 138.2, 0, -5.47, 0, 0, 1.64, 0, -4.69, 7.255, 16, 8.56, 0, 1265, 22.5, 3.92, 14.47, 0, 0, 0, 3.24, 0.41, -7.11,
1689552, 140, 0, 0.78, 0, 0, 1.64, 0, -4.69, 7.255, 16, 8.56, 0, 1258, 22.5, 4.31, 16.08, 0, 0, 0, 3.22, 0.41, -7.11,
1689770, 140, 0, 0.78, 0, 0, 1.66, 0, -4.69, 7.255, 16, 8.78, 0, 1273, 22.5, 4.31, 15.85, 0, 0, 0, 3.53, 0.41, -7.11,
1690005, 140, 0, -0.78, 1, 0, 1.64, 0, -4.69, 7.255, 16, 8.78, 0, 1287, 22.5, 4.31, 14.81, 0, 0, 0, 3.3, 0.41, -7.11,
1690239, 140, 0, 0, 1, 0, 1.66, 0, -4.69, 7.255, 16, 8.78, 0, 1252, 22.5, 4.31, 14.81, 0, 0, 0, 3.21, 0.42, -7.11,
1690473, 140, 0, 0, 1, 0, 1.66, 0, -4.69, 7.4, 16, 8.91, 0, 1251, 22.5, 4.31, 14.81, 0, 0, 0, 3.47, 0.43, -6.96,
1690708, 140, 0, 0, 1, 0, 1.64, 0, -4.69, 7.545, 16, 8.78, 0, 1250, 22.5, 2.75, 14.81, 0, 0, 0, 3.47, 0.42, -6.82,
1690942, 140, 0, 0, 2, 0, 1.24, 0, -4.69, 5.369, 16, 3.38, 0, 1343, 11.5, 0, 14.81, 0, 0, 0, 2.29, 0.15, -9,
1691161, 140, 0, -3.12, 2, 0, 1.46, 0, -4.69, 4.353, 16, 4.92, 0, 1236, 10.5, 3.53, 13.78, 0, 0, 0, 2.37, 0.24, -10.01,
1691395, 140, 0, 0, 2, 0, 1.68, 0, -4.69, 6.239, 16, 9, 0, 1167, 18, 4.71, 14.81, 0, 0, 0, 3.49, 0.46, -8.13,
1691630, 140, 0, -7.81, 2, 0, 1.82, 0, -4.69, 7.835, 16, 11.82, 0, 1381, 28, 6.67, 12.86, 0, 0, 0, 4.42, 0.51, -6.53,
1691864, 140, 0, -6.25, 3, 0, 1.88, 0, -4.69, 8.561, 16, 13.71, 0, 1496, 28.5, 7.84, 13.9, 0, 0, 0, 4.47, 0.55, -5.8,
1692099, 140, 0, -0.78, 3, 0, 1.92, 0, -3.91, 8.996, 16, 14.15, 0, 1525, 29, 7.84, 15.73, 0, 0, 0, 5.21, 0.56, -5.37,
1692317, 140, 0, -1.56, 4, 0, 1.9, 0, -2.34, 9.722, 16, 14.28, 0, 1388, 29, 8.24, 15.04, 0, 0, 0, 5.33, 0.62, -4.64,
1692552, 140, 0, -2.34, 4, 0, 1.92, 0, -2.34, 10.302, 16, 14.66, 0, 1352, 28.5, 8.63, 14.59, 0, 0, 0, 5.19, 0.65, -4.06,
