Time,Air/Fuel Correction #1 (%),Battery Voltage (V),Engine Load (g/cyl),Air/Fuel Learning #1 (%),Advance Multiplier,Vehicle Speed (KPH),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Knock Correction (B BTDC),Engine Speed (RPM),Ignition Timing (B BTDC),Throttle Opening Angle (%),Coolant Temperature (B C),Air/Fuel Sensor #1 (AFR),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Fuel Injector #1 Pulse Width (%),
1030185, -0.78, 13.28, 0.55, -7.03, 16, 0, 1, 0, 48, 0.39, 1.28, 3.8, 0, 818, 8, 0, 90, 14.7, 0, 0, 1.57,
1030419, 0, 13.28, 0.57, -7.03, 16, 0, 1, 0, 48, 0.38, 1.28, 3.83, 0, 787, 11.5, 0, 90, 14.7, 0, 0, 1.51,
1030669, -1.56, 13.28, 0.57, -7.03, 16, 0, 1, 0, 48, 0.39, 1.28, 3.78, 0, 810, 9, 0, 90, 14.47, 0, 0, 1.55,
1030904, -0.78, 13.12, 0.57, -7.03, 16, 0, 1, 0, 48, 0.38, 1.3, 3.83, 0, 812, 9, 0, 90, 14.59, 0, 0, 1.56,
1031138, 0, 13.12, 0.56, -7.03, 16, 0, 1, 0, 48, 0.39, 1.3, 3.8, 0, 803, 9.5, 0, 90, 14.81, 0, 0, 1.54,
1031388, -0.78, 13.28, 0.56, -7.03, 16, 0, 1, 0, 48, 0.38, 1.3, 3.78, 0, 812, 9, 0, 90, 14.7, 0, 0, 1.56,
1031623, -0.78, 13.12, 0.57, -7.03, 16, 0, 1, 0, 48, 0.38, 1.3, 3.78, 0, 806, 9.5, 0, 90, 14.7, 0, 0, 1.55,
1031857, -0.78, 13.12, 0.58, -7.03, 16, 0, 1, 0, 48, 0.38, 1.3, 3.8, 0, 803, 10, 0, 90, 14.59, 0, 0, 1.54,
1032107, 0, 13.12, 0.56, -7.03, 16, 0, 1, 0, 48, 0.39, 1.3, 3.83, 0, 802, 10, 0, 91, 14.7, 0, 0, 1.54,
1032342, 0, 13.2, 0.56, -7.03, 16, 0, 1, 0, 48, 0.38, 1.28, 3.78, 0, 802, 8, 0, 91, 14.7, 0, 0, 1.54,
1032576, -0.78, 13.2, 0.57, -7.03, 16, 0, 1, 0, 48, 0.39, 1.28, 3.83, 0, 805, 10.5, 0, 91, 14.47, 0, 0, 1.55,
1032826, -0.78, 13.12, 0.56, -7.03, 16, 0, 1, 0, 48, 0.39, 1.28, 3.8, 0, 795, 10.5, 0, 91, 14.7, 0, 0, 1.53,
1033060, -0.78, 12.88, 0.57, -7.03, 16, 0, 1, 0, 49, 0.38, 1.3, 3.78, 0, 821, 8, 0, 91, 14.7, 0, 0, 1.58,
1033310, -1.56, 13.04, 0.57, -7.03, 16, 0, 1, 0, 49, 0.38, 1.3, 3.83, 0, 800, 10, 0, 91, 14.47, 0, 0, 1.54,
1033545, -0.78, 13.2, 0.57, -7.03, 16, 0, 1, 0, 49, 0.39, 1.3, 3.83, 0, 810, 9, 0, 91, 14.59, 0, 0, 1.56,
1033779, -0.78, 13.12, 0.57, -7.03, 16, 0, 1, 0, 49, 0.39, 1.3, 3.83, 0, 804, 9.5, 0, 91, 14.7, 0, 0, 1.54,
1034029, -0.78, 13.36, 0.56, -7.03, 16, 0, 1, 0, 49, 0.38, 1.3, 3.78, 0, 800, 10, 0, 91, 14.7, 0, 0, 1.54,
1034264, -0.78, 13.28, 0.56, -7.03, 16, 0, 1, 0, 49, 0.39, 1.3, 3.78, 0, 810, 9.5, 0, 91, 14.59, 0, 0, 1.56,
1034498, -0.78, 12.96, 0.56, -7.03, 16, 0, 1, 0, 49, 0.39, 1.28, 3.78, 0, 802, 10, 0, 91, 14.47, 0, 0, 1.54,
1034748, -0.78, 13.2, 0.58, -7.03, 16, 0, 1, 0, 49, 0.39, 1.28, 3.83, 0, 801, 10, 0, 91, 14.81, 0, 0, 1.54,
1034983, 0, 13.2, 0.57, -7.03, 16, 0, 1, 0, 49, 0.39, 1.28, 3.76, 0, 810, 9, 0, 91, 14.81, 0, 0, 1.56,
1035217, 0, 13.12, 0.55, -7.03, 16, 0, 1, 0, 49, 0.38, 1.3, 3.78, 0, 824, 7.5, 0, 91, 14.81, 0, 0, 1.58,
1035467, 0, 13.2, 0.55, -7.03, 16, 0, 1, 0, 49, 0.39, 1.3, 3.8, 0, 824, 8, 0, 91, 14.81, 0, 0, 1.58,
1035701, 0.78, 13.28, 0.55, -7.03, 16, 0, 0, 0, 49, 0.38, 1.28, 3.83, 0, 818, 9, 0, 91, 14.93, 0, 0, 1.57,
1035951, 0, 13.28, 0.55, -7.03, 16, 0, 0, 0, 50, 0.38, 1.3, 3.8, 0, 826, 8.5, 0, 91, 14.81, 0, 0, 1.59,
1036186, 0.78, 13.28, 0.54, -7.03, 16, 0, 0, 0, 50, 0.38, 1.3, 3.83, 0, 827, 8.5, 0, 91, 14.81, 0, 0, 1.59,
1036420, 0.78, 13.2, 0.55, -7.03, 16, 0, 0, 0, 50, 0.38, 1.28, 3.78, 0, 832, 8, 0, 91, 14.81, 0, 0, 1.6,
1036670, 0.78, 13.12, 0.56, -7.03, 16, 0, 0, 0, 50, 0.37, 1.3, 3.85, 0, 832, 9, 0, 91, 14.81, 0, 0, 1.6,
1036905, 0.78, 13.36, 0.56, -7.03, 16, 0, 0, 0, 50, 0.38, 1.32, 3.99, 0, 850, 7, 0, 91, 14.81, 0, 0, 1.63,
1037139, 0.78, 13.28, 0.58, -7.03, 16, 0, 0, 0, 50, 0.38, 1.32, 4.04, 0, 841, 8.5, 0, 91, 14.59, 0, 0, 1.62,
1037389, 0, 13.36, 0.68, -7.03, 16, 0, 0, 0, 50, 0.4, 1.4, 4.66, 0, 848, 8, 0.78, 91, 14.47, 0, 0, 1.99,
1037623, 0, 13.28, 0.8, -7.03, 16, 0, 0, 0, 50, 0.43, 1.48, 6.05, 0, 916, 11.5, 1.96, 91, 14.47, 0, 0, 2.34,
1037858, -2.34, 13.28, 0.72, -7.03, 16, 0, 0, 0, 50, 0.47, 1.52, 6.55, 0, 1042, 14, 2.35, 91, 13.9, 0, 0, 2.44,
1038108, -6.25, 13.28, 0.71, -7.03, 16, 1, 0, 0, 50, 0.45, 1.52, 6.73, 0, 1142, 17.5, 2.35, 91, 13.32, 0, 0, 2.44,
1038342, -1.56, 13.28, 0.71, -7.03, 16, 1, 0, 0, 50, 0.45, 1.54, 6.81, 0, 1160, 21, 2.35, 91, 14.7, 0, 0, 2.72,
1038592, 1.56, 13.12, 0.62, -7.03, 16, 1, 0, 0, 50, 0.45, 1.54, 6.84, 0, 1180, 21, 1.18, 91, 15.62, 0, 0, 2.77,
1038827, 1.56, 13.12, 0.48, -7.03, 16, 1, 0, 0, 51, 0.36, 1.28, 3.78, 0, 1150, 5.5, 0, 91, 15.39, 0, 0, 1.96,
1039061, 1.56, 13.28, 0.49, -7.03, 16, 1, 0, 0, 51, 0.34, 1.32, 3.99, 0, 1024, 15, 0, 91, 15.16, 0, 0, 1.97,
1039311, 2.34, 13.28, 0.49, -6.25, 16, 1, 0, 0, 51, 0.34, 1.32, 4.13, 0, 997, 16, 0, 91, 15.04, 0, 0, 1.7,
1039546, 2.34, 13.28, 0.46, -4.69, 16, 1, 0, 0, 51, 0.33, 1.3, 3.88, 0, 1001, 14, 0, 91, 15.04, 0, 0, 1.71,
1039781, 3.12, 13.28, 0.46, -4.69, 16, 1, 0, 0, 51, 0.33, 1.3, 3.78, 0, 980, 15, 0, 91, 15.04, 0, 0, 1.67,
1040031, 3.12, 13.28, 0.46, -4.69, 16, 1, 0, 0, 51, 0.32, 1.28, 3.7, 0, 970, 15, 0, 91, 14.81, 0, 0, 1.66,
1040266, 2.34, 13.28, 0.46, -4.69, 16, 1, 0, 0, 51, 0.32, 1.28, 3.63, 0, 938, 16.5, 0, 92, 14.59, 0, 0, 1.6,
1040500, 1.56, 13.36, 0.47, -4.69, 16, 1, 0, 0, 51, 0.32, 1.28, 3.58, 0, 926, 16, 0, 92, 14.36, 0, 0, 1.58,
1040750, 0.78, 13.28, 0.46, -4.69, 16, 1, 0, 0, 51, 0.32, 1.28, 3.47, 0, 922, 15.5, 0, 92, 13.9, 0, 0, 1.57,
1040985, -0.78, 13.28, 0.48, -4.69, 16, 1, 0, 0, 51, 0.32, 1.26, 3.47, 0, 884, 17.5, 0, 92, 13.78, 0, 0, 1.51,
1041235, -1.56, 13.2, 0.48, -4.69, 16, 1, 0, 0, 51, 0.33, 1.26, 3.49, 0, 863, 17.5, 0, 92, 13.67, 0, 0, 1.47,
1041469, -0.78, 13.28, 0.48, -4.69, 16, 1, 0, 0, 51, 0.33, 1.26, 3.42, 0, 861, 16.5, 0, 92, 14.13, 0, 0, 1.47,
1041703, -0.78, 13.28, 0.49, -4.69, 16, 1, 0, 0, 52, 0.33, 1.24, 3.38, 0, 832, 16.5, 0, 92, 14.36, 0, 0, 1.42,
1041953, -1.56, 13.28, 0.49, -4.69, 16, 2, 0, 0, 52, 0.34, 1.24, 3.38, 0, 831, 16, 0, 92, 14.36, 0, 0, 1.42,
1042188, -1.56, 12.96, 0.49, -4.69, 16, 2, 0, 0, 52, 0.34, 1.26, 3.33, 0, 828, 15.5, 0, 92, 14.36, 0, 0, 1.41,
1042422, -1.56, 13.12, 0.49, -4.69, 16, 1, 0, 0, 52, 0.34, 1.24, 3.28, 0, 815, 15.5, 0, 92, 14.36, 0, 0, 1.39,
1042672, -3.12, 13.2, 0.49, -4.69, 16, 1, 0, 0, 52, 0.34, 1.24, 3.28, 0, 804, 15.5, 0, 92, 14.01, 0, 0, 1.37,
1042907, -3.12, 13.12, 0.5, -4.69, 16, 1, 0, 0, 52, 0.34, 1.24, 3.28, 0, 800, 14.5, 0, 92, 14.01, 0, 0, 1.36,
1043141, -3.12, 13.28, 0.53, -4.69, 16, 1, 0, 0, 52, 0.35, 1.24, 3.36, 0, 782, 16.5, 0, 92, 14.13, 0, 0, 1.33,
1043391, -3.12, 13.28, 0.52, -4.69, 16, 1, 0, 0, 52, 0.35, 1.26, 3.4, 0, 789, 13, 0, 92, 14.36, 0, 0, 1.35,
1043625, -3.12, 13.12, 0.53, -7.03, 16, 1, 0, 0, 52, 0.35, 1.24, 3.4, 0, 788, 13, 0, 92, 14.47, 0, 0, 1.35,
1043875, -3.91, 13.2, 0.55, -7.03, 16, 1, 0, 0, 52, 0.36, 1.28, 3.45, 0, 773, 13.5, 0, 92, 14.36, 0, 0, 1.48,
1044110, -3.12, 13.28, 0.54, -7.03, 16, 1, 0, 0, 52, 0.37, 1.28, 3.56, 0, 778, 12, 0, 92, 14.59, 0, 0, 1.49,
1044344, -3.12, 13.28, 0.54, -7.03, 16, 1, 0, 0, 52, 0.37, 1.28, 3.52, 0, 786, 11, 0, 92, 14.81, 0, 0, 1.51,
1044594, -2.34, 13.28, 0.57, -7.03, 16, 1, 0, 0, 52, 0.37, 1.28, 3.65, 0, 763, 13, 0, 92, 14.81, 0, 0, 1.46,
1044828, -2.34, 13.12, 0.55, -7.03, 16, 0, 0, 0, 52, 0.38, 1.28, 3.63, 0, 800, 8.5, 0, 92, 14.93, 0, 0, 1.54,
1045063, -1.56, 13.2, 0.56, -7.03, 16, 0, 0, 0, 52, 0.37, 1.3, 3.65, 0, 789, 9.5, 0, 92, 15.04, 0, 0, 1.52,
1045313, -1.56, 13.28, 0.55, -7.03, 16, 1, 0, 0, 53, 0.38, 1.3, 3.74, 0, 800, 8.5, 0, 92, 15.04, 0, 0, 1.54,
1045547, -1.56, 13.28, 0.54, -7.03, 16, 1, 0, 0, 53, 0.38, 1.3, 3.7, 0, 810, 8, 0, 92, 14.93, 0, 0, 1.55,
1045782, -0.78, 13.04, 0.57, -7.03, 16, 1, 0, 0, 53, 0.37, 1.3, 3.73, 0, 806, 8.5, 0, 92, 15.04, 0, 0, 1.55,
1046032, -0.78, 13.12, 0.55, -7.03, 16, 1, 0, 0, 53, 0.38, 1.28, 3.7, 0, 811, 8, 0, 92, 14.93, 0, 0, 1.56,
1046266, -0.78, 13.12, 0.55, -7.03, 16, 1, 0, 0, 53, 0.37, 1.28, 3.7, 0, 805, 9, 0, 92, 14.81, 0, 0, 1.55,
1046516, -0.78, 13.28, 0.55, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.73, 0, 816, 8, 0, 92, 14.81, 0, 0, 1.57,
1046751, -0.78, 13.28, 0.56, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.73, 0, 800, 10, 0, 92, 14.93, 0, 0, 1.54,
1046985, -0.78, 13.28, 0.54, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.67, 0, 832, 6.5, 0, 92, 14.81, 0, 0, 1.6,
1047235, -0.78, 13.28, 0.56, -7.03, 16, 0, 0, 0, 53, 0.37, 1.3, 3.7, 0, 793, 11, 0, 92, 14.7, 0, 0, 1.52,
1047470, -0.78, 13.28, 0.55, -7.03, 16, 0, 0, 0, 53, 0.37, 1.3, 3.73, 0, 807, 9.5, 0, 92, 14.81, 0, 0, 1.55,
1047704, -0.78, 13.36, 0.54, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.63, 0, 836, 6.5, 0, 92, 14.81, 0, 0, 1.6,
1047954, -0.78, 13.2, 0.55, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.67, 0, 798, 10.5, 0, 92, 14.7, 0, 0, 1.53,
1048188, -0.78, 13.12, 0.54, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.67, 0, 816, 9, 0, 92, 14.7, 0, 0, 1.57,
1048423, 0, 13.12, 0.54, -7.03, 16, 0, 0, 0, 53, 0.37, 1.28, 3.65, 0, 808, 10, 0, 93, 14.81, 0, 0, 1.55,
1048673, 0, 13.28, 0.54, -7.03, 16, 0, 0, 0, 53, 0.37, 1.3, 3.67, 0, 801, 10.5, 0, 93, 14.93, 0, 0, 1.54,
1048907, 0, 13.28, 0.54, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.67, 0, 811, 9.5, 0, 93, 14.81, 0, 0, 1.56,
1049157, 0, 13.2, 0.53, -7.03, 16, 0, 0, 0, 54, 0.37, 1.26, 3.63, 0, 829, 8, 0, 93, 14.7, 0, 0, 1.59,
1049392, 0, 13.2, 0.55, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.7, 0, 802, 10.5, 0, 93, 14.7, 0, 0, 1.54,
1049626, 0, 13.2, 0.55, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.67, 0, 801, 10.5, 0, 93, 14.81, 0, 0, 1.54,
1049876, 0, 13.12, 0.53, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.63, 0, 824, 8, 0, 93, 14.7, 0, 0, 1.58,
1050111, -0.78, 13.28, 0.55, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.63, 0, 795, 11.5, 0, 93, 14.47, 0, 0, 1.53,
1050345, -0.78, 13.28, 0.53, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.67, 0, 818, 8.5, 0, 93, 14.47, 0, 0, 1.57,
1050595, -0.78, 13.12, 0.54, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.63, 0, 802, 10.5, 0, 93, 14.59, 0, 0, 1.54,
1050829, 0, 13.2, 0.55, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.67, 0, 795, 11, 0, 93, 14.7, 0, 0, 1.53,
1051064, -0.78, 13.28, 0.54, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.67, 0, 819, 8, 0, 93, 14.59, 0, 0, 1.57,
1051314, -0.78, 13.28, 0.52, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.63, 0, 823, 8, 0, 93, 14.59, 0, 0, 1.58,
1051548, 0, 13.12, 0.55, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.63, 0, 801, 10.5, 0, 93, 14.7, 0, 0, 1.54,
1051798, 0, 13.12, 0.52, -7.03, 16, 0, 0, 0, 54, 0.37, 1.28, 3.63, 0, 814, 9, 0, 93, 14.7, 0, 0, 1.56,
1052033, -0.78, 13.04, 0.54, -7.03, 16, 0, 0, 0, 54, 0.36, 1.28, 3.6, 0, 810, 8.5, 0, 93, 14.47, 0, 0, 1.56,
1052267, -0.78, 13.28, 0.54, -7.03, 16, 0, 0, 0, 54, 0.37, 1.26, 3.63, 0, 806, 11, 0, 93, 14.7, 0, 0, 1.55,
1052517, -0.78, 13.28, 0.52, -7.03, 16, 0, 0, 0, 54, 0.37, 1.26, 3.58, 0, 809, 9.5, 0, 93, 14.59, 0, 0, 1.55,
1052751, 0, 13.2, 0.54, -7.03, 16, 0, 0, 0, 54, 0.36, 1.26, 3.58, 0, 820, 8, 0, 93, 14.59, 0, 0, 1.57,
1052986, -0.78, 13.12, 0.55, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.6, 0, 792, 11, 0, 93, 14.59, 0, 0, 1.52,
1053236, -0.78, 13.28, 0.53, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.58, 0, 817, 8, 0, 93, 14.59, 0, 0, 1.57,
1053470, 0, 13.28, 0.54, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.63, 0, 803, 10, 0, 93, 14.81, 0, 0, 1.54,
1053720, 0, 13.28, 0.54, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.6, 0, 798, 10.5, 0, 93, 14.81, 0, 0, 1.53,
1053955, 0, 13.28, 0.55, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.63, 0, 799, 10, 0, 93, 14.7, 0, 0, 1.53,
1054189, 0, 13.2, 0.54, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.63, 0, 806, 9, 0, 93, 14.59, 0, 0, 1.55,
1054439, 0, 13.28, 0.55, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.63, 0, 800, 9.5, 0, 93, 14.59, 0, 0, 1.54,
1054673, 0, 13.28, 0.55, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.63, 0, 812, 8.5, 0, 93, 14.7, 0, 0, 1.56,
1054908, -0.78, 13.28, 0.54, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.67, 0, 812, 8.5, 0, 93, 14.7, 0, 0, 1.56,
1055158, 0, 13.12, 0.56, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.7, 0, 800, 10, 0, 93, 14.7, 0, 0, 1.54,
1055392, 0, 13.2, 0.54, -7.03, 16, 0, 0, 0, 55, 0.37, 1.28, 3.73, 0, 827, 7, 0, 93, 14.7, 0, 0, 1.59,
1055627, -0.78, 13.12, 0.57, -7.03, 16, 0, 0, 0, 55, 0.37, 1.3, 3.78, 0, 801, 10, 0, 93, 14.59, 0, 0, 1.54,
1055877, -0.78, 13.28, 0.56, -7.03, 16, 0, 0, 0, 55, 0.38, 1.3, 3.78, 0, 813, 8.5, 0, 93, 14.59, 0, 0, 1.56,
1056111, 0, 13.28, 0.56, -7.03, 16, 0, 0, 0, 55, 0.38, 1.3, 3.88, 0, 822, 8, 0, 93, 14.59, 0, 0, 1.58,
1056361, -0.78, 13.2, 0.58, -7.03, 16, 0, 0, 0, 55, 0.38, 1.3, 3.99, 0, 825, 8, 0, 93, 14.47, 0, 0, 1.58,
1056596, -0.78, 13.36, 0.57, -7.03, 16, 0, 0, 0, 55, 0.39, 1.32, 4.04, 0, 846, 6, 0, 93, 14.47, 0, 0, 1.62,
1056830, -0.78, 13.36, 0.61, -7.03, 16, 0, 0, 0, 55, 0.39, 1.34, 4.15, 0, 839, 7.5, 0.39, 94, 14.47, 0, 0, 1.61,
1057080, 0, 13.28, 0.77, -7.03, 16, 0, 0, 0, 55, 0.41, 1.44, 5.36, 0, 838, 9.5, 1.18, 94, 14.7, 0, 0, 2.14,
1057315, -0.78, 13.2, 0.79, -7.03, 16, 0, 0, 0, 55, 0.45, 1.5, 6.11, 0, 945, 13, 2.35, 94, 14.7, 0, 0, 2.42,
1057549, -4.69, 13.2, 0.83, -7.03, 16, 0, 0, 0, 55, 0.48, 1.56, 7.26, 0, 1070, 18, 2.75, 94, 13.67, 0, 0, 2.74,
1057799, -4.69, 13.2, 0.98, -7.03, 16, 0, 0, 0, 56, 0.5, 1.66, 8.61, 0, 1078, 23.5, 3.92, 94, 14.01, 0, 0, 3.22,
1058034, -1.56, 13.28, 1.14, -7.03, 16, 0, 0, 0, 56, 0.59, 1.78, 11.25, 0, 1167, 27.5, 6.27, 94, 14.81, 0, 0, 3.98,
1058268, -7.03, 13.28, 1.11, -6.25, 16, 1, 0, 0, 56, 0.63, 1.86, 12.85, 0, 1396, 29, 6.67, 94, 13.67, 0, 0, 4.47,
1058518, 0, 13.28, 1.09, -6.25, 16, 1, 0, 0, 56, 0.62, 1.88, 13.58, 0, 1505, 29, 7.06, 94, 15.5, 0, 0, 4.82,
1058752, 1.56, 13.2, 1.11, -5.47, 16, 2, 0, 0, 56, 0.62, 1.9, 14.09, 0, 1504, 29.5, 7.06, 94, 15.5, 0, 0, 5.13,
1059002, -0.78, 13.2, 1.17, -4.69, 16, 2, 0, 0, 56, 0.64, 1.9, 14.09, 0, 1445, 29.5, 7.06, 94, 14.59, 0, 0, 4.93,
1059237, -0.78, 13.12, 1.27, -3.91, 16, 5, 0, 0, 56, 0.66, 1.9, 13.96, 0, 1352, 29, 7.45, 94, 14.47, 0, 0, 5.19,
1059471, -2.34, 13.28, 1.36, -3.12, 16, 5, 0, 0, 56, 0.71, 1.9, 13.9, 0, 1239, 26.5, 7.45, 94, 14.24, 0, 0, 4.76,
1059721, -3.12, 13.2, 1.21, -3.12, 16, 7, 0, 0, 56, 0.7, 1.92, 14.22, 0, 1440, 29.5, 7.45, 94, 14.24, 0, 0, 5.22,
1059956, -0.78, 13.28, 1.07, -0.78, 16, 7, 0, 0, 56, 0.68, 1.92, 14.4, 0, 1540, 30, 7.45, 94, 15.04, 0, 0, 5.26,
1060190, 0.78, 13.28, 1.05, -0.78, 16, 11, 0, 0, 56, 0.63, 1.92, 14.86, 0, 1696, 31.5, 7.45, 94, 15.04, 0, 0, 5.79,
1060440, 0.78, 13.28, 0.99, -1.56, 16, 11, 0, 0, 56, 0.58, 1.94, 15.06, 0, 1805, 34, 7.45, 94, 14.81, 0, 0, 5.78,
1060674, 0, 13.28, 0.94, -2.34, 16, 13, 0, 0, 56, 0.56, 1.94, 15.47, 0, 1902, 36, 7.45, 94, 14.47, 0, 0, 5.68,
1060924, -0.78, 13.2, 0.9, -3.12, 16, 13, 0, 0, 57, 0.54, 1.94, 15.41, 0, 2015, 38, 7.45, 94, 14.36, 0, 0, 5.59,
1061159, -2.34, 13.2, 0.87, -3.91, 16, 15, 0, 0, 57, 0.52, 1.94, 14.98, 0, 2102, 39, 7.45, 94, 14.13, 0, 0, 5.83,
1061393, -0.78, 13.2, 0.87, -3.91, 16, 15, 0, 0, 57, 0.51, 1.96, 15.33, 0, 2123, 39, 7.45, 94, 14.7, 0, 0, 5.89,
1061643, -1.56, 13.28, 0.88, -4.69, 16, 16, 0, 0, 57, 0.51, 1.98, 16.14, 0, 2185, 40, 7.45, 94, 14.59, 0, 0, 6.06,
1061878, -1.56, 13.28, 0.92, -4.69, 16, 16, 0, 0, 57, 0.52, 2, 16.82, 0, 2269, 41.5, 7.45, 94, 14.59, 0, 0, 6.29,
1062112, -0.78, 13.28, 0.94, -5.47, 16, 17, 0, 0, 57, 0.52, 2.06, 18.72, 0, 2360, 43, 7.84, 94, 14.81, 0, 0, 6.55,
1062362, 2.34, 13.2, 0.99, -7.03, 16, 17, 0, 0, 57, 0.54, 2.1, 19.9, 0, 2444, 44, 7.84, 94, 15.16, 0, 0, 7.3,
1062596, 2.34, 13.2, 0.97, -7.03, 16, 19, 0, 0, 57, 0.53, 2.12, 20.59, 0, 2548, 43.5, 7.84, 94, 14.81, 0, 0, 7.61,
1062831, 2.34, 13.2, 0.95, -7.03, 16, 19, 0, 0, 57, 0.52, 2.14, 20.84, 0, 2658, 43.5, 7.84, 94, 14.7, 0, 0, 7.94,
1065878, 0, 13.28, 0.44, -4.69, 16, 27, 0, 0, 57, 0.29, 1.36, 4.63, 0, 1262, 16.5, 0, 94, 23.77, 0, 0, 2.15,
1066113, 0, 13.28, 0.59, -4.69, 16, 27, 0, 0, 57, 0.31, 1.48, 5.55, 0, 1220, 18.5, 1.57, 94, 18.15, 0, 0, 2.6,
1066347, -0.78, 13.36, 0.67, -4.69, 16, 27, 0, 0, 57, 0.38, 1.56, 6.99, 0, 1262, 14, 3.14, 94, 15.04, 0, 0, 2.69,
1066597, -9.38, 13.28, 0.71, -5.47, 16, 27, 0, 0, 57, 0.44, 1.72, 9.88, 0, 1604, 27.5, 4.71, 94, 12.86, 0, 0, 3.42,
1066832, -4.69, 13.28, 0.68, -7.03, 16, 27, 0, 0, 57, 0.41, 1.78, 10.43, 0, 2016, 34.5, 5.49, 94, 14.81, 0, 0, 4.3,
1067066, 0.78, 13.28, 0.77, -7.03, 16, 27, 0, 0, 57, 0.43, 1.82, 11.93, 0, 1949, 35, 6.27, 95, 16.08, 0, 0, 4.57,
1067316, -0.78, 13.28, 1.07, -7.03, 16, 27, 0, 0, 57, 0.51, 1.98, 16.14, 0, 1988, 38, 9.02, 95, 14.93, 0, 0, 5.94,
1067550, -3.91, 13.2, 1.42, -7.03, 16, 27, 0, 0, 57, 0.66, 2.2, 22.31, 0, 2006, 39, 12.55, 95, 13.9, 0, 0, 8.13,
1067800, -2.34, 13.28, 1.61, -6.25, 16, 28, 0, 0, 57, 0.81, 2.3, 28.19, 0, 2088, 35.5, 16.08, 95, 14.7, 0, 0, 9.35,
1068035, -1.56, 13.28, 1.69, -5.47, 16, 28, 0, 0, 57, 0.87, 2.36, 30.36, 0, 2200, 35, 17.25, 95, 14.93, 0, 0, 10.33,
1068269, 0, 13.28, 1.74, -4.69, 16, 29, 0, 0, 57, 0.89, 2.42, 32.48, 0, 2274, 34.5, 18.43, 95, 15.04, 0, 0, 11.64,
1068519, 0.78, 13.12, 1.84, -3.91, 16, 29, 0, 0, 57, 0.92, 2.48, 35.53, 0, 2382, 33.5, 19.61, 95, 14.93, 0, 0, 12.19,
1068754, 0, 13.2, 1.9, -3.12, 16, 31, 0, 0, 57, 0.95, 2.54, 38.62, 0, 2486, 32.5, 19.61, 95, 14.47, 0, 0, 13.79,
1068988, 0, 13.2, 1.93, -3.12, 16, 31, 0, 0, 57, 0.97, 2.58, 41.64, 0, 2563, 30.5, 20, 95, 14.36, 0, 0, 14.22,
1069238, 0, 13.28, 1.77, -2.34, 16, 33, 0, 0, 57, 0.95, 2.54, 40.13, 0, 2662, 32.5, 14.51, 95, 14.24, 0, 0, 14.2,
1069473, -3.12, 13.28, 1.5, -0.78, 16, 33, 0, 0, 57, 0.82, 2.44, 34.18, 0, 2774, 38.5, 11.37, 95, 13.67, 0, 0, 12.43,
1069723, -7.03, 13.28, 1.1, -0.78, 16, 35, 0, 0, 56, 0.66, 2.22, 26.1, 0, 2818, 42.5, 8.24, 95, 13.55, 0, 0, 9.02,
1069957, -7.81, 13.28, 0.75, -1.56, 16, 35, 0, 0, 56, 0.5, 2, 17.72, 0, 2864, 43.5, 3.92, 95, 14.36, 0, 0, 7.33,
1070192, -14.06, 13.28, 0.54, -2.34, 16, 38, 0, 0, 56, 0.37, 1.84, 13.08, 0, 2838, 38.5, 3.14, 95, 13.55, 0, 0, 5.45,
