Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
625294,14.82,0.18,2015,0.00,0.00,16,35.90,36.00,12.26,-1.80,0.82,196
625482,15.00,0.17,2030,0.00,0.00,16,35.20,35.00,11.82,-1.80,0.80,196
625654,15.21,0.18,2077,0.00,0.00,16,34.84,34.00,12.31,-1.80,0.80,196
625841,15.09,0.17,2113,0.00,0.00,16,32.38,33.00,12.26,-2.11,0.80,196
626013,14.56,0.16,2150,0.00,0.00,16,31.68,29.00,11.44,-2.11,0.82,196
626201,14.70,0.16,2185,0.00,0.00,16,29.57,29.00,11.82,-2.42,0.84,196
626388,14.72,0.22,2262,0.00,0.00,16,42.23,41.00,16.29,-2.42,0.90,196
626575,13.77,0.28,2330,0.00,0.00,16,44.69,43.00,18.80,-2.73,0.96,196
626747,13.69,0.31,2453,0.00,0.00,16,44.34,44.00,25.01,-2.11,1.00,196
626924,13.94,0.34,2552,0.00,0.00,16,42.93,43.00,27.89,-1.18,1.06,196
627111,14.02,0.36,2738,0.00,0.00,16,41.88,41.50,32.62,-0.89,1.08,196
627299,13.75,0.36,2904,0.00,0.00,16,40.82,41.00,34.83,-0.27,1.12,196
627471,13.43,0.40,3080,0.00,0.00,16,39.41,39.00,38.44,0.97,1.16,196
627658,13.25,0.42,3228,0.00,0.00,16,38.01,38.00,44.07,2.49,1.20,196
627846,12.87,0.43,3375,0.00,0.00,16,38.01,37.50,48.22,3.11,1.22,196
628033,12.37,0.45,3644,0.00,0.00,16,37.30,36.50,54.64,4.33,1.24,196
628206,12.00,0.47,3840,0.00,0.00,16,36.60,35.50,59.95,3.73,1.18,196
628394,11.92,0.41,3989,0.00,0.00,16,40.47,37.50,54.47,0.97,1.06,196
628566,12.03,0.30,4096,0.00,0.00,16,43.63,42.50,43.23,-2.73,0.98,196
628753,12.02,0.20,4232,0.00,0.00,16,39.41,43.50,27.36,-4.25,0.70,196
628941,11.12,0.16,4045,0.00,0.00,16,16.21,17.50,21.10,-4.25,0.64,196
629113,12.74,0.14,4134,0.00,0.00,16,6.02,7.50,18.96,-4.25,0.64,196
629300,11.24,0.13,4030,0.00,0.00,16,6.02,6.00,18.10,-4.25,0.64,196
629487,11.39,0.11,3945,0.00,0.00,16,6.02,6.00,15.99,-4.25,0.64,196
629675,11.46,0.12,3830,0.00,0.00,16,6.02,6.00,14.73,-4.25,0.64,196
629847,12.02,0.11,3792,0.00,0.00,16,6.02,6.00,13.90,-4.25,0.64,196
630034,11.78,0.11,3676,0.00,0.00,16,6.02,6.00,13.26,-4.25,0.64,196
630222,12.21,0.10,3614,0.00,0.00,16,6.02,6.00,12.53,-4.25,0.64,196
630394,12.54,0.10,3544,0.00,0.00,16,6.02,6.00,11.99,-4.25,0.70,196
630585,12.14,0.10,3443,0.00,0.00,16,6.02,6.00,11.88,-4.25,0.64,196
630757,11.27,0.10,3363,0.00,0.00,16,6.02,6.00,10.94,-4.25,0.64,196
630945,11.41,0.10,3346,0.00,0.00,16,6.02,6.00,11.35,-4.25,0.64,196
631132,12.22,0.10,3224,0.00,0.00,16,6.02,6.00,10.89,-4.25,0.64,196
631319,11.33,0.10,3178,0.00,0.00,16,6.02,6.00,10.94,-4.25,0.64,196
631491,11.91,0.10,3105,0.00,0.00,16,6.02,6.00,10.79,-4.25,0.64,196
631679,11.38,0.11,3032,0.00,0.00,16,6.02,6.00,10.94,-4.25,0.64,196
631866,11.47,0.12,2996,0.00,0.00,16,5.66,6.00,11.35,-4.25,0.64,196
632038,11.43,0.11,2939,0.00,0.00,16,5.66,5.50,10.79,-4.25,0.64,194
632226,11.44,0.11,2850,0.00,0.00,16,5.31,5.00,10.64,-4.25,0.64,194
632413,11.52,0.11,2797,0.00,0.00,16,4.96,4.50,10.45,-4.25,0.64,194
632585,11.67,0.12,2742,0.00,0.00,16,4.61,4.50,11.04,-4.25,0.68,194
632772,11.73,0.15,2709,0.00,0.00,16,8.83,4.50,12.36,-4.25,0.80,194
632960,12.03,0.20,2761,0.00,0.00,16,44.34,34.50,18.26,-4.25,0.88,194
633132,12.98,0.24,2709,0.00,0.00,16,44.34,43.50,21.27,-4.25,0.90,194
633319,13.43,0.24,2908,0.00,0.00,16,44.34,43.50,23.16,-4.25,0.94,194
633507,13.65,0.25,2892,0.00,0.00,16,44.34,43.50,23.44,-4.25,0.94,194
633694,13.88,0.24,3023,0.00,0.00,16,44.34,43.50,24.32,-4.25,0.94,194
633866,13.91,0.23,3112,0.00,0.00,16,44.34,43.50,24.32,-4.25,0.94,194
634054,14.00,0.23,3176,0.00,0.00,16,44.34,43.50,24.41,-4.25,0.94,194
634241,13.53,0.14,3166,0.00,0.00,16,-1.02,8.00,8.91,-4.25,0.64,194
634413,11.34,0.12,2949,0.00,0.00,16,-4.18,-8.50,10.64,-4.25,0.64,192
634600,12.06,0.13,2665,0.00,0.00,16,4.26,4.00,11.51,-3.94,0.64,192
634788,11.40,0.13,2439,0.00,0.00,16,3.55,3.50,9.52,-3.35,0.64,192
634960,11.43,0.12,2203,0.00,0.00,16,2.85,3.00,8.82,-2.73,0.64,192
635147,11.36,0.14,1999,0.00,0.00,16,2.85,2.50,9.04,-1.80,0.64,192
635335,11.45,0.14,1828,0.00,0.00,16,4.26,11.50,8.56,-1.49,0.64,192
635507,11.38,0.13,1738,0.00,0.00,16,4.96,12.50,7.90,-1.49,0.68,192
635694,11.02,0.18,1649,0.00,0.00,16,12.34,8.50,9.79,-1.49,0.78,192
635882,11.94,0.19,1886,0.00,0.00,16,28.87,25.00,11.77,-1.49,0.82,192
636058,14.41,0.20,1840,0.00,0.00,16,34.49,35.50,12.31,-1.49,0.82,192
636246,14.06,0.23,1923,0.00,0.00,16,35.90,36.00,12.85,-1.49,0.88,192
636433,13.88,0.32,1952,0.00,0.00,16,39.06,38.50,19.59,-0.89,1.00,190
636605,12.80,0.36,1986,0.00,0.00,16,37.66,39.00,23.63,0.04,1.08,190
636793,13.34,0.39,2056,0.00,0.00,16,37.30,37.00,26.63,1.57,1.12,190
636980,13.67,0.43,2082,0.00,0.00,16,33.79,35.50,28.74,3.11,1.18,190
637152,13.16,0.44,2179,0.00,0.00,16,34.49,34.00,31.84,3.42,1.20,190
637339,13.49,0.44,2284,0.00,0.00,16,35.20,33.50,33.96,3.73,1.22,190
637527,13.70,0.45,2352,0.00,0.00,16,34.84,34.00,35.19,3.42,1.16,190
637699,13.49,0.41,2442,0.00,0.00,16,38.01,38.00,33.34,1.57,1.08,190
637886,13.57,0.39,2506,0.00,0.00,16,41.17,39.00,32.29,-1.18,1.02,190
638074,13.75,0.33,2560,0.00,0.00,16,43.28,43.00,27.57,-2.42,0.98,190
638246,14.23,0.30,2641,0.00,0.00,16,44.34,43.50,25.89,-3.94,0.92,190
638433,13.43,0.24,2664,0.00,0.00,16,44.34,44.00,19.57,-3.94,0.74,190
638621,11.78,0.13,2650,0.00,0.00,16,3.20,21.00,9.84,-3.94,0.64,190
638792,11.64,0.14,2674,0.00,0.00,16,4.61,3.50,12.37,-3.94,0.64,190
638980,11.81,0.14,2590,0.00,0.00,16,4.26,3.50,12.63,-3.64,0.64,190
639167,11.31,0.14,2598,0.00,0.00,16,3.91,3.50,12.58,-3.64,0.64,190
639355,11.67,0.14,2575,0.00,0.00,16,3.91,3.50,11.93,-3.64,0.64,190
639527,11.31,0.13,2555,0.00,0.00,16,3.91,3.50,11.04,-3.64,0.64,190
639714,11.41,0.12,2516,0.00,0.00,16,3.55,3.50,10.94,-3.35,0.64,190
639902,11.42,0.13,2509,0.00,0.00,16,3.55,3.50,10.54,-3.35,0.64,190
640074,11.50,0.12,2481,0.00,0.00,16,3.55,3.50,9.65,-3.35,0.64,190
640261,11.51,0.12,2448,0.00,0.00,16,3.55,3.50,9.65,-3.04,0.64,190
640448,11.55,0.12,2416,0.00,0.00,16,3.55,3.50,9.44,-3.04,0.64,190
640620,11.52,0.12,2393,0.00,0.00,16,3.55,3.50,9.18,-3.04,0.64,190
640808,11.61,0.11,2379,0.00,0.00,16,3.55,3.50,9.00,-3.04,0.64,190
640995,11.66,0.10,2323,0.00,0.00,16,3.20,3.00,8.19,-2.73,0.64,190
641183,11.85,0.10,2294,0.00,0.00,16,3.20,3.00,8.02,-2.73,0.64,190
641370,12.35,0.10,2276,0.00,0.00,16,3.20,3.00,7.17,-2.73,0.64,190
641542,13.02,0.10,2258,0.00,0.00,16,3.20,3.00,7.62,-2.42,0.64,190
641730,14.13,0.10,2235,0.00,0.00,16,3.20,3.00,7.41,-2.42,0.64,190
641906,14.92,0.10,2193,0.00,0.00,16,3.20,3.00,7.66,-2.42,0.64,190
642088,14.77,0.11,2156,0.00,0.00,16,2.85,2.50,7.57,-2.11,0.64,190
642276,14.12,0.11,2143,0.00,0.00,16,2.85,2.50,7.86,-2.11,0.64,190
642464,14.65,0.10,2114,0.00,0.00,16,2.85,2.50,6.40,-2.11,0.64,190
642651,15.11,0.11,2088,0.00,0.00,16,2.85,2.50,7.46,-1.80,0.64,190
642823,14.90,0.11,2044,0.00,0.00,16,2.85,2.50,7.54,-1.80,0.64,190
642998,14.94,0.11,2014,0.00,0.00,16,2.85,2.50,6.95,-1.80,0.64,190
643185,15.03,0.10,1991,0.00,0.00,16,2.85,2.50,6.81,-1.49,0.64,190
643373,15.22,0.11,1965,0.00,0.00,16,3.20,2.50,6.95,-1.49,0.64,190
643560,16.22,0.11,1925,0.00,0.00,16,3.20,3.00,6.84,-1.49,0.64,190
643732,16.08,0.10,1883,0.00,0.00,16,3.55,3.50,6.01,-1.49,0.64,190
643920,15.88,0.11,1851,0.00,0.00,16,3.91,3.50,6.51,-1.49,0.64,190
644107,16.37,0.11,1838,0.00,0.00,16,4.26,11.50,6.88,-1.49,0.64,190
644279,14.96,0.12,1799,0.00,0.00,16,4.26,12.00,6.88,-1.49,0.64,190
644467,14.37,0.11,1764,0.00,0.00,16,4.26,12.50,6.70,-1.49,0.64,190
644654,14.16,0.12,1754,0.00,0.00,16,4.61,12.50,6.81,-1.49,0.64,190
644826,14.18,0.12,1739,0.00,0.00,16,4.96,11.00,6.48,-1.49,0.64,190
645013,14.43,0.11,1712,0.00,0.00,16,4.96,11.50,6.16,-1.49,0.64,190
645201,14.74,0.12,1684,0.00,0.00,16,4.96,12.00,6.77,-1.49,0.64,190
645389,15.07,0.12,1676,0.00,0.00,16,5.31,10.50,6.73,-1.49,0.64,190
645563,14.60,0.12,1643,0.00,0.00,16,5.31,12.50,6.70,-1.49,0.64,190
645750,14.49,0.13,1636,0.00,0.00,16,5.31,11.50,6.95,-1.49,0.66,190
645922,14.46,0.12,1625,0.00,0.00,16,5.66,10.50,6.88,-1.49,0.66,190
646110,14.26,0.13,1594,0.00,0.00,16,5.66,11.50,6.99,-1.49,0.68,190
646297,15.20,0.13,1566,0.00,0.00,16,6.02,13.00,6.77,-1.49,0.68,190
646469,16.10,0.14,1548,0.00,0.00,16,7.42,9.50,7.10,-1.49,0.70,190
646656,16.66,0.14,1585,0.00,0.00,16,12.70,10.00,7.14,-1.49,0.72,190
646844,16.65,0.15,1536,0.00,0.00,16,17.97,15.50,7.74,-1.49,0.72,190
647031,16.23,0.15,1547,0.00,0.00,16,23.24,22.50,7.74,-1.49,0.72,190
647203,15.80,0.15,1562,0.00,0.00,16,27.46,27.00,8.06,-1.49,0.72,190
647395,16.02,0.15,1511,0.00,0.00,16,27.11,26.00,7.26,-1.49,0.72,190
647567,15.70,0.16,1542,0.00,0.00,16,27.11,27.00,8.14,-1.49,0.74,190
647755,16.01,0.16,1555,0.00,0.00,16,27.46,27.00,8.11,-1.49,0.74,190
647942,15.17,0.15,1562,0.00,0.00,16,27.46,27.00,7.61,-1.49,0.74,190
648114,15.30,0.15,1568,0.00,0.00,16,27.11,27.00,7.94,-1.49,0.74,190
648302,15.42,0.15,1560,0.00,0.00,16,27.46,27.00,8.03,-1.49,0.74,190
648489,15.22,0.15,1564,0.00,0.00,16,27.81,27.00,7.90,-1.49,0.74,190
648661,14.93,0.14,1592,0.00,0.00,16,27.81,27.50,7.62,-1.49,0.74,190
648853,14.70,0.14,1598,0.00,0.00,16,27.81,27.50,6.95,-1.49,0.74,190
649040,14.67,0.15,1616,0.00,0.00,16,28.16,27.50,7.94,-1.49,0.74,190
649212,14.29,0.15,1576,0.00,0.00,16,28.16,27.00,7.57,-1.49,0.72,190
649400,14.87,0.15,1598,0.00,0.00,16,28.16,27.50,7.94,-1.49,0.72,190
649587,14.87,0.15,1612,0.00,0.00,16,28.16,28.00,8.03,-1.49,0.72,190
649775,14.72,0.14,1602,0.00,0.00,16,28.16,27.50,7.57,-1.49,0.72,190
649947,14.53,0.15,1621,0.00,0.00,16,28.52,28.00,8.14,-1.49,0.72,190
650134,14.82,0.15,1628,0.00,0.00,16,28.52,28.50,7.98,-1.49,0.72,190
650306,14.79,0.15,1635,0.00,0.00,16,28.87,28.00,7.90,-1.49,0.72,190
650494,14.74,0.15,1648,0.00,0.00,16,28.87,28.50,8.11,-1.49,0.72,190
650681,14.56,0.15,1636,0.00,0.00,16,28.87,28.50,8.11,-1.49,0.74,190
650853,14.67,0.21,1656,0.00,0.00,16,30.98,29.50,10.04,-1.49,0.84,190
651045,13.91,0.26,1659,0.00,0.00,16,31.68,30.50,14.22,-1.49,0.92,190
651220,13.73,0.33,1721,0.00,0.00,16,35.55,35.00,18.41,-0.89,1.00,190
651408,13.87,0.38,1758,0.00,0.00,16,33.79,34.00,22.68,0.04,1.06,190
651595,13.91,0.42,1844,0.00,0.00,16,32.03,32.50,23.23,0.97,1.12,190
651783,13.96,0.42,1893,0.00,0.00,16,33.09,33.00,26.42,2.49,1.16,190
651955,14.14,0.43,1984,0.00,0.00,16,34.49,33.00,28.52,3.11,1.18,192
652147,14.44,0.44,2056,0.00,0.00,16,32.73,33.00,30.49,4.02,1.22,192
652319,14.25,0.46,2142,0.00,0.00,16,32.38,32.00,32.86,4.64,1.24,192
652506,13.91,0.47,2261,0.00,0.00,16,31.68,31.50,35.57,4.95,1.26,192
652693,13.69,0.48,2328,0.00,0.00,16,31.33,31.00,37.05,5.26,1.26,192
652865,13.51,0.51,2412,0.00,0.00,16,30.27,29.50,40.59,5.26,1.26,192
653053,13.29,0.47,2528,0.00,0.00,16,34.14,32.00,39.34,1.88,1.14,192
653240,13.61,0.43,2598,0.00,0.00,16,37.30,36.00,37.05,0.04,1.06,192
653428,13.47,0.36,2685,0.00,0.00,16,42.23,39.00,35.61,-1.49,0.94,192
653600,12.71,0.20,2711,0.00,0.00,16,29.92,44.50,13.76,-3.94,0.64,192
653787,11.19,0.15,2653,0.00,0.00,16,6.37,7.00,12.98,-3.94,0.64,192
653975,11.18,0.16,2685,0.00,0.00,16,4.26,4.50,14.47,-3.94,0.64,192
654147,11.20,0.16,2660,0.00,0.00,16,4.26,4.00,13.78,-3.94,0.64,192
654334,11.26,0.14,2638,0.00,0.00,16,4.26,4.00,11.88,-3.64,0.64,192
654521,11.20,0.14,2585,0.00,0.00,16,4.26,3.50,11.77,-3.64,0.64,192
654693,11.21,0.14,2554,0.00,0.00,16,3.91,3.50,11.55,-3.64,0.64,192
654881,11.31,0.13,2533,0.00,0.00,16,3.91,3.50,10.85,-3.64,0.64,192
655068,11.32,0.12,2478,0.00,0.00,16,3.55,3.50,12.73,-3.35,0.64,192
655240,11.26,0.13,2466,0.00,0.00,16,3.55,3.50,10.48,-3.35,0.64,192
655428,11.33,0.12,2436,0.00,0.00,16,3.55,3.50,9.84,-3.04,0.64,192
655615,11.33,0.11,2391,0.00,0.00,16,3.55,3.50,9.17,-3.04,0.64,192
655787,11.40,0.12,2352,0.00,0.00,16,3.20,3.00,9.31,-3.04,0.64,192
655975,11.58,0.11,2330,0.00,0.00,16,3.20,3.00,8.87,-2.73,0.64,192
656164,11.67,0.10,2298,0.00,0.00,16,3.20,3.00,8.27,-2.73,0.64,192
656336,11.91,0.10,2266,0.00,0.00,16,3.20,3.00,8.06,-2.73,0.64,192
656523,11.67,0.10,2247,0.00,0.00,16,3.20,3.00,7.25,-2.42,0.64,192
656711,11.88,0.10,2200,0.00,0.00,16,3.20,3.00,7.54,-2.42,0.64,192
656898,11.60,0.09,2169,0.00,0.00,16,3.20,3.00,7.03,-2.11,0.64,192
657080,11.46,0.10,2148,0.00,0.00,16,2.85,2.50,7.17,-2.11,0.64,192
657267,11.60,0.10,2116,0.00,0.00,16,2.85,2.50,6.95,-2.11,0.64,192
657439,12.05,0.10,2092,0.00,0.00,16,2.85,2.50,7.29,-2.11,0.64,192
657626,11.98,0.10,2068,0.00,0.00,16,2.85,2.50,7.21,-1.80,0.64,192
657814,12.62,0.11,2019,0.00,0.00,16,2.85,2.50,7.14,-1.80,0.64,192
657986,13.00,0.10,2020,0.00,0.00,16,2.85,2.50,6.88,-1.80,0.64,192
658173,13.75,0.11,1976,0.00,0.00,16,2.85,2.50,7.06,-1.49,0.64,192
658361,14.46,0.11,1950,0.00,0.00,16,3.20,3.00,6.84,-1.49,0.64,192
658533,14.85,0.11,1908,0.00,0.00,16,3.20,3.00,6.92,-1.49,0.64,192
658720,15.40,0.11,1878,0.00,0.00,16,3.55,3.50,6.05,-1.49,0.64,192
658907,16.98,0.11,1852,0.00,0.00,16,3.91,3.50,6.95,-1.49,0.64,192
659080,15.36,0.11,1839,0.00,0.00,16,3.91,3.50,6.84,-1.49,0.64,192
659267,15.26,0.11,1816,0.00,0.00,16,4.26,10.50,6.92,-1.49,0.64,192
659454,15.01,0.12,1780,0.00,0.00,16,4.26,12.00,6.84,-1.49,0.64,192
659631,14.77,0.11,1745,0.00,0.00,16,4.61,12.50,6.59,-1.49,0.64,192
659818,14.77,0.12,1731,0.00,0.00,16,4.61,12.50,6.84,-1.49,0.64,192
659990,14.87,0.11,1728,0.00,0.00,16,4.61,11.50,5.94,-1.49,0.64,192
660178,14.79,0.12,1723,0.00,0.00,16,4.61,8.00,6.70,-1.49,0.64,192
660365,15.55,0.12,1678,0.00,0.00,16,4.96,11.50,6.70,-1.49,0.64,192
660538,15.37,0.12,1664,0.00,0.00,16,5.31,11.50,6.70,-1.49,0.64,192
660725,14.90,0.12,1655,0.00,0.00,16,5.31,10.50,6.62,-1.49,0.64,192
660913,14.41,0.12,1617,0.00,0.00,16,5.66,12.50,6.70,-1.49,0.64,192
661085,14.04,0.12,1608,0.00,0.00,16,5.66,11.50,6.62,-1.49,0.64,192
661272,14.10,0.12,1604,0.00,0.00,16,5.66,10.50,6.59,-1.49,0.64,192
661460,14.27,0.12,1574,0.00,0.00,16,5.66,12.00,6.37,-1.49,0.64,192
661632,14.26,0.12,1570,0.00,0.00,16,6.02,10.50,6.33,-1.49,0.64,192
661819,14.85,0.12,1548,0.00,0.00,16,6.02,11.00,6.11,-1.49,0.64,192
662007,15.09,0.13,1532,0.00,0.00,16,6.02,12.50,6.51,-1.49,0.68,192
662179,15.55,0.15,1538,0.00,0.00,16,8.48,7.00,7.46,-1.49,0.70,192
662366,15.64,0.15,1506,0.00,0.00,16,13.05,11.50,7.62,-1.49,0.72,192
662557,15.79,0.16,1535,0.00,0.00,16,19.73,18.50,8.39,-1.49,0.74,192
662728,16.01,0.17,1520,0.00,0.00,16,26.05,24.50,8.60,-1.49,0.76,192
662916,15.83,0.18,1504,0.00,0.00,16,27.46,27.00,9.04,-1.49,0.76,192
663103,14.97,0.21,1530,0.00,0.00,16,28.52,28.00,10.17,-1.49,0.80,192
663275,14.34,0.24,1564,0.00,0.00,16,29.57,29.00,12.48,-1.49,0.84,192
663478,14.00,0.27,1584,0.00,0.00,16,29.57,29.50,14.02,-1.49,0.86,192
663650,14.08,0.30,1630,0.00,0.00,16,32.03,32.00,16.14,-1.49,0.88,192
663838,14.08,0.29,1660,0.00,0.00,16,32.73,32.00,16.29,-1.49,0.88,192
664010,14.28,0.29,1690,0.00,0.00,16,33.09,33.00,16.44,-1.49,0.88,192
664197,14.58,0.27,1723,0.00,0.00,16,32.73,33.00,14.15,-1.49,0.76,192
664384,13.58,0.19,1746,0.00,0.00,16,32.03,32.00,9.18,-1.49,0.74,192
664556,13.18,0.15,1759,0.00,0.00,16,30.27,31.00,9.55,-1.49,0.70,192
664744,13.61,0.13,1752,0.00,0.00,16,29.57,29.50,6.99,-1.49,0.68,192
664931,14.06,0.12,1728,0.00,0.00,16,23.95,25.00,7.14,-1.49,0.68,192
665119,14.63,0.12,1749,0.00,0.00,16,15.16,16.00,6.77,-1.49,0.66,192
665291,14.82,0.11,1690,0.00,0.00,16,6.37,11.50,6.44,-1.49,0.66,192
665478,14.87,0.11,1692,0.00,0.00,16,4.96,8.00,6.66,-1.49,0.66,192
665666,15.14,0.12,1678,0.00,0.00,16,4.96,8.00,6.56,-1.49,0.66,192
665838,15.06,0.12,1650,0.00,0.00,16,5.31,10.00,6.55,-1.49,0.66,192
666025,14.44,0.12,1639,0.00,0.00,16,5.31,10.50,6.55,-1.49,0.66,192
666212,13.87,0.12,1614,0.00,0.00,16,5.66,10.50,6.40,-1.49,0.66,192
666384,14.13,0.12,1596,0.00,0.00,16,5.66,11.00,6.59,-1.49,0.66,192
666572,14.25,0.12,1591,0.00,0.00,16,6.02,11.50,6.62,-1.49,0.66,192
666748,14.42,0.13,1559,0.00,0.00,16,6.02,11.50,6.70,-1.49,0.66,192
666940,14.47,0.13,1552,0.00,0.00,16,6.02,10.50,6.62,-1.49,0.66,192
667112,14.56,0.13,1540,0.00,0.00,16,6.37,12.50,6.59,-1.49,0.66,192
667300,14.60,0.13,1528,0.00,0.00,16,6.37,10.50,6.59,-1.49,0.66,192
667487,14.63,0.13,1496,0.00,0.00,16,6.37,12.50,6.44,-1.49,0.66,192
667675,14.68,0.12,1495,0.00,0.00,16,6.37,10.50,5.68,-1.49,0.66,192
667847,14.82,0.12,1496,0.00,0.00,16,6.37,9.50,5.94,-1.49,0.66,192
668034,14.97,0.11,1477,0.00,0.00,16,6.37,12.00,5.62,-1.49,0.66,192
668222,14.81,0.11,1450,0.00,0.00,16,6.37,11.50,5.46,-1.49,0.66,192
668394,14.66,0.12,1439,0.00,0.00,16,6.72,11.50,5.65,-1.49,0.66,192
668581,15.01,0.12,1423,0.00,0.00,16,6.72,12.00,5.74,-1.49,0.66,192
668768,15.11,0.12,1421,0.00,0.00,16,6.72,10.50,5.78,-1.49,0.66,192
668940,14.82,0.13,1405,0.00,0.00,16,6.72,11.50,5.98,-1.49,0.68,192
669128,14.51,0.13,1410,0.00,0.00,16,6.72,9.50,6.26,-1.49,0.70,192
669315,14.46,0.15,1393,0.00,0.00,16,10.94,9.50,6.81,-1.49,0.70,192
669503,14.34,0.16,1422,0.00,0.00,16,14.45,13.50,7.29,-1.49,0.70,192
669675,14.08,0.15,1404,0.00,0.00,16,18.67,17.50,6.88,-1.49,0.72,192
669862,14.57,0.17,1384,0.00,0.00,16,23.59,21.00,7.78,-1.49,0.72,192
670050,14.95,0.17,1379,0.00,0.00,16,25.35,24.50,7.94,-1.49,0.72,192
670222,14.87,0.17,1397,0.00,0.00,16,25.35,25.00,8.06,-1.49,0.72,192
670409,14.80,0.17,1398,0.00,0.00,16,25.35,25.00,8.03,-1.49,0.72,192
670596,14.73,0.17,1412,0.00,0.00,16,25.35,25.50,7.98,-1.49,0.72,192
670768,14.72,0.17,1433,0.00,0.00,16,25.35,25.50,8.11,-1.49,0.72,192
670956,14.86,0.17,1454,0.00,0.00,16,25.70,26.00,8.03,-1.49,0.72,192
671143,14.87,0.16,1457,0.00,0.00,16,25.70,26.00,7.82,-1.49,0.72,192
671315,14.84,0.16,1458,0.00,0.00,16,26.05,26.00,8.03,-1.49,0.72,192
671503,14.82,0.17,1459,0.00,0.00,16,26.05,26.00,8.19,-1.49,0.72,192
671690,14.79,0.16,1458,0.00,0.00,16,26.05,26.00,8.06,-1.49,0.72,192
671862,14.67,0.17,1461,0.00,0.00,16,26.05,26.00,8.11,-1.49,0.72,192
672050,14.64,0.16,1482,0.00,0.00,16,26.05,26.00,7.94,-1.49,0.72,192
672237,14.76,0.16,1484,0.00,0.00,16,26.41,26.00,8.11,-1.49,0.72,192
672409,14.54,0.16,1481,0.00,0.00,16,26.41,26.00,8.11,-1.49,0.72,192
672596,14.64,0.16,1503,0.00,0.00,16,26.41,26.50,8.03,-1.49,0.72,192
672784,14.62,0.16,1508,0.00,0.00,16,26.76,26.50,8.03,-1.49,0.72,192
672956,14.77,0.16,1508,0.00,0.00,16,26.76,26.50,8.06,-1.49,0.72,192
673143,14.87,0.16,1510,0.00,0.00,16,26.76,26.50,8.03,-1.49,0.72,192
673331,14.79,0.16,1516,0.00,0.00,16,26.76,26.50,7.94,-1.49,0.72,192
673518,14.84,0.16,1513,0.00,0.00,16,27.11,27.00,8.19,-1.49,0.72,192
673690,14.74,0.16,1526,0.00,0.00,16,27.11,27.00,8.19,-1.49,0.72,192
673878,14.59,0.16,1526,0.00,0.00,16,27.11,27.00,8.19,-1.49,0.72,192
674065,14.58,0.16,1544,0.00,0.00,16,27.46,27.00,8.23,-1.49,0.72,192
674237,14.60,0.14,1539,0.00,0.00,16,27.11,27.00,7.98,-1.49,0.72,192
674424,14.58,0.16,1555,0.00,0.00,16,27.46,27.00,8.03,-1.49,0.72,192
674601,15.60,0.16,1562,0.00,0.00,16,27.81,27.00,8.14,-1.49,0.72,192
674788,15.09,0.16,1556,0.00,0.00,16,27.46,27.00,8.14,-1.49,0.72,192
674976,14.67,0.15,1595,0.00,0.00,16,27.46,27.50,7.78,-1.49,0.72,192
675148,14.23,0.15,1595,0.00,0.00,16,27.81,27.50,7.94,-1.49,0.72,194
675335,14.58,0.15,1596,0.00,0.00,16,27.46,27.00,7.90,-1.49,0.72,194
675523,14.79,0.14,1568,0.00,0.00,16,27.46,26.50,7.21,-1.49,0.72,194
675695,15.17,0.15,1560,0.00,0.00,16,27.46,27.00,5.26,-1.49,0.72,194
675882,15.61,0.15,1606,0.00,0.00,16,27.81,27.00,7.90,-1.49,0.72,194
676069,14.87,0.15,1601,0.00,0.00,16,27.81,27.00,7.66,-1.49,0.72,194
676241,14.48,0.15,1599,0.00,0.00,16,27.81,27.00,7.90,-1.49,0.72,194
676429,14.14,0.13,1580,0.00,0.00,16,27.46,26.50,6.81,-1.49,0.72,194
676616,14.60,0.15,1578,0.00,0.00,16,27.81,27.00,7.78,-1.49,0.72,194
676788,14.87,0.14,1570,0.00,0.00,16,27.46,27.00,7.57,-1.49,0.72,194
676991,14.85,0.14,1584,0.00,0.00,16,27.11,27.00,7.46,-1.49,0.70,194
677163,14.85,0.14,1564,0.00,0.00,16,27.46,26.00,7.29,-1.49,0.70,194
677351,15.09,0.13,1564,0.00,0.00,16,26.76,26.50,6.99,-1.49,0.70,194
677523,15.25,0.13,1599,0.00,0.00,16,27.46,27.00,7.06,-1.49,0.70,194
677715,14.93,0.11,1587,0.00,0.00,16,15.16,21.00,5.98,-1.49,0.64,194
677902,14.37,0.10,1539,0.00,0.00,16,6.37,10.00,4.97,-1.49,0.64,194
678074,13.90,0.11,1454,0.00,0.00,16,6.37,14.00,5.46,-1.49,0.64,194
678251,14.48,0.11,1412,0.00,0.00,16,6.72,14.50,4.95,-1.49,0.64,194
678443,14.60,0.11,1378,0.00,0.00,16,6.72,14.50,5.01,-1.49,0.64,194
678615,13.83,0.11,1332,0.00,0.00,16,6.72,14.50,5.10,-1.49,0.64,194
678802,13.54,0.11,1328,0.00,0.00,16,6.72,14.50,4.91,-1.49,0.64,194
